STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
104,19120263,Thai Thi Huynh Tuyen,19CTT2,6,8,7,7.3
105,19120264,Lam My Uyen,19CTT2,5,10,5,8
106,19120265,Ngo Thi Uyen,19CTT2,7,5,9,6
107,19120266,Le Khanh Vinh,19CTT2,10,6,8,7.4
108,19120267,Thai Minh Vu,19CTT2,8,6,7,6.7
109,19120268,Doan Trieu Vy,19CTT2,6,8,6,7.2
110,19120269,Huynh Thuy Vy,19CTT2,7,5,8,5.9
111,19120270,Le Yen Vy,19CTT2,6,10,7,8.5
112,19120271,Luong Cam Vy,19CTT2,10,6,9,7.5
113,19120272,Nguyen Pham Tuong Vy,19CTT2,9,7,9,7.8
114,19120273,Nguyen Pham Tuong Vy,19CTT2,6,8,8,7.4
115,19120274,Pham Ngoc Thuy Vy,19CTT2,8,9,10,8.8
116,19120275,Tran Thanh Vy,19CTT2,9,7,5,7.4
117,19120276,Hua Kim Yen,19CTT2,5,9,5,7.4
118,19120277,Nguyen Quynh Anh,19CTT2,8,9,6,8.4
119,19120278,Nguyen Thi Kim Anh,19CTT2,6,6,5,5.9
120,19120279,Mai Duc Canh,19CTT2,8,6,6,6.6
