STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
62,20150002,Nguyen Thi Cam Tien,20SHH1,9,8,10,8.5
63,20150003,Tran Thuy Tien,20SHH1,5,10,9,8.4
64,20150004,Tran Que Tram,20SHH1,7,9,5,8
65,20150005,Nguyen Thi Tuyet Tran,20SHH1,6,8,9,7.5
66,20150006,Bui Thi Le Trang,20SHH1,6,7,6,6.6
67,20150007,Pham Thi Phuong Trang,20SHH1,5,10,9,8.4
68,20150008,Pham Doan Minh Tri,20SHH1,7,6,9,6.6
69,20150009,Le Pham Minh Triet,20SHH1,8,10,8,9.2
70,20150010,Kieu Phuong Tu,20SHH1,10,6,10,7.6
71,20150011,Dang Hoang Minh Tuan,20SHH1,10,8,5,8.3
72,20150012,Nguyen Quoc Tuan,20SHH1,7,7,8,7.1
73,20150013,Nguyen Ngoc Khanh Tuong,20SHH1,8,8,10,8.2
74,20150014,Thai Thi Huynh Tuyen,20SHH1,6,5,9,5.7
75,20150015,Lam My Uyen,20SHH1,9,9,10,9.1
76,20150016,Ngo Thi Uyen,20SHH1,8,8,9,8.1
77,20150017,Le Khanh Vinh,20SHH1,9,8,6,8.1
78,20150018,Thai Minh Vu,20SHH1,7,5,8,5.9
79,20150019,Doan Trieu Vy,20SHH1,6,6,8,6.2
80,20150020,Huynh Thuy Vy,20SHH1,8,10,5,8.9
81,20150021,Le Yen Vy,20SHH1,6,6,7,6.1
82,20150022,Luong Cam Vy,20SHH1,10,6,6,7.2
83,20150023,Nguyen Pham Tuong Vy,20SHH1,8,9,8,8.6
84,20150024,Nguyen Pham Tuong Vy,20SHH1,10,5,7,6.7
85,20150025,Pham Ngoc Thuy Vy,20SHH1,9,5,9,6.6
86,20150026,Tran Thanh Vy,20SHH1,6,5,10,5.8
87,20150027,Hua Kim Yen,20SHH1,9,7,6,7.5
88,20150028,Nguyen Quynh Anh,20SHH1,8,9,7,8.5
89,20150029,Nguyen Thi Kim Anh,20SHH1,9,10,10,9.7
90,20150030,Mai Duc Canh,20SHH1,5,10,10,8.5
91,20110001,Pham Huy Truong Duc,20TTH1,5,8,7,7
92,20110002,Vo Ho Thanh Duy,20TTH1,8,5,8,6.2
93,20110003,Le Thi Thuy Giang,20TTH1,6,7,5,6.5
94,20110004,Huynh Gia Han,20TTH1,10,9,10,9.4
95,20110005,Nguyen Thi Ngoc Han,20TTH1,9,10,6,9.3
96,20110006,Ngo Quoc Hieu,20TTH1,8,6,10,7
97,20110007,Tran Minh Hoang,20TTH1,5,9,8,7.7
98,20110008,Nguyen Thi My Hong,20TTH1,10,6,5,7.1
99,20110009,Truong Nguyen Ngoc Hue,20TTH1,5,5,10,5.5
100,20110010,Van Ngoc Khai,20TTH1,6,8,5,7.1
101,20110011,Vo Phi Long,20TTH1,8,8,9,8.1
102,20110012,Nguyen Viet Luan,20TTH1,9,10,5,9.2
103,20110013,Khuu To Nga,20TTH1,8,10,10,9.4
104,20110014,Nguyen Luu Bich Ngan,20TTH1,7,7,7,7
105,20110015,Truong Thanh Ngan,20TTH1,7,5,8,5.9
106,20110016,Vo Thanh Ngan,20TTH1,10,5,10,7
107,20110017,Vo Thi Hong Nguyen,20TTH1,6,10,7,8.5
108,20110018,Nguyen Quynh Nhu,20TTH1,8,10,10,9.4
109,20110019,Phan Thi Hoang Oanh,20TTH1,10,6,6,7.2
110,20110020,Bui Lieu Mai Phuong,20TTH1,7,7,6,6.9
111,20110021,Pham Le Anh Quan,20TTH1,8,9,8,8.6
112,20110022,Nguyen Ngoc Nhu Quynh,20TTH1,6,9,7,7.9
113,20110023,Dinh Van Thanh,20TTH1,9,10,5,9.2
114,20110024,Le Hoang Nhu Thao,20TTH1,5,6,7,5.8
115,20110025,Nguyen Thi Phuong Thi,20TTH1,7,5,9,6
116,20110026,Mai Huynh Chi Thong,20TTH1,8,6,8,6.8
117,20110027,Dang Pham Anh Thu,20TTH1,6,9,7,7.9
118,20110028,Ngo Thien Thu,20TTH1,6,5,10,5.8
119,20110029,Nguyen Chi Hoa Thuan,20TTH1,8,10,6,9
120,20110030,Cao Hoang Khanh Tran,20TTH1,9,9,6,8.7
