STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
41,17150013,Mai Thanh Binh,17SHH1,8,8,10,8.2
42,17150014,Ghe Gom,17SHH1,10,9,10,9.4
43,17150015,Ngun Minh Duy,17SHH1,8,7,5,7.1
44,17150016,Nguyen Nung,17SHH1,8,5,7,6.1
45,17150017,Nguyen Tai,17SHH1,5,8,9,7.2
46,17150018, Kim Nhung,17SHH1,6,5,7,5.5
47,17150019, Thuy Trang,17SHH1,8,7,10,7.6
48,17150020,Tien Minh,17SHH1,9,8,9,8.4
49,17150021,Nguyen Tai,17SHH1,5,5,5,5
50,17150022,Nguyen Tung,17SHH1,7,8,8,7.7
51,17150023,Trinh Ngoc Thanh,17SHH1,5,8,9,7.2
52,17150024,Thien Tan,17SHH1,8,6,6,6.6
53,17150025,Truong Khoa,17SHH1,9,9,7,8.8
54,17150026,Lop Thanh,17SHH1,5,5,7,5.2
55,17150027,Duc Dao,17SHH1,5,10,8,8.3
56,17150028, Quang Huy,17SHH1,9,5,8,6.5
57,17150029, Thien Hao,17SHH1,9,7,7,7.6
58,17150030,Tuan Kiet,17SHH1,5,8,9,7.2
59,17150031,Truong  Trong Quoc,17SHH1,9,8,10,8.5
60,17150032,Vo Hoa,17SHH1,7,6,5,6.2
61,17110001,Tam Hoan,17TTH1,8,8,10,8.2
62,17110002,Hoang Kieu Huy,17TTH1,8,9,5,8.3
63,17110003,Cao Thanh Huy,17TTH1,7,6,8,6.5
64,17110004,Nguyen Linh,17TTH1,8,8,9,8.1
65,17110005,Huynh Thuy Mi,17TTH1,10,9,10,9.4
66,17110006,Phan  My,17TTH1,10,8,6,8.4
67,17110007, Tu Nhi,17TTH1,7,10,10,9.1
68,17110008,Th?ch Gia Quyen,17TTH1,7,7,6,6.9
69,17110009, Han Ry,17TTH1,8,7,8,7.4
70,17110010,Nguy?n Le Anh Th?,17TTH1,10,9,8,9.2
71,17110011,Thuy Tram,17TTH1,5,9,10,7.9
72,17110012,Trinh Quoc Cuong,17TTH1,5,10,10,8.5
73,17110013, Cao Anh Tu,17TTH1,8,8,9,8.1
74,17110014,Phuong Uyen,17TTH1,6,6,6,6
75,17110015,Linh An,17TTH1,5,10,10,8.5
76,17110016,Thuy Dung,17TTH1,5,5,5,5
77,17110017,Tung Bach,17TTH1,8,10,5,8.9
78,17110018,Le Minh Thu,17TTH1,9,6,6,6.9
79,17110019,Nguye Thieu ,17TTH1,6,6,6,6
80,17110020,Le Minh Hung,17TTH1,6,10,9,8.7
81,17110021,Le Trong Hung,17TTH1,8,6,5,6.5
82,17110022,Tuong Vy,17TTH1,10,10,8,9.8
83,17110023,Nguyen Linh,17TTH1,7,5,10,6.1
84,17110024,Phung Minh Kha,17TTH1,7,9,5,8
85,17110025, Hoang Long,17TTH1,8,10,5,8.9
86,17110026, Hoai Khanh Ly,17TTH1,9,8,9,8.4
87,17110027,Hoang My,17TTH1,9,7,7,7.6
88,17110028,Ky Nam,17TTH1,6,8,6,7.2
89,17110029,Vo Thuy ,17TTH1,8,10,5,8.9
90,17110030,Thuy Nhien,17TTH1,5,5,9,5.4
91,19110001,Nguyen Thi Thu Trang,19TTH1,8,8,8,8
92,19110002,Le Tran Thanh Truc,19TTH1,10,5,5,6.5
93,19110003,Bui Trinh Trung,19TTH1,6,7,6,6.6
94,19110004,Tran Anh Tuan,19TTH1,5,8,6,6.9
95,19110005,Ho Ngoc Tuyen,19TTH1,8,10,9,9.3
96,19110006,Nguyen Phuong Uyen,19TTH1,5,7,7,6.4
97,19110007,Nguyen Vo Thao Vy,19TTH1,9,6,10,7.3
98,19110008,Phan Tran Nhat Vy,19TTH1,5,6,10,6.1
99,19110009,Nguyen Ngoc Xuyen,19TTH1,10,10,8,9.8
100,19110010,Luu Huu Phuoc,19TTH1,7,10,5,8.6
101,19110011,Le Quoc An,19TTH1,8,10,5,8.9
102,19110012,Nguyen Tran Thien An,19TTH1,6,5,9,5.7
103,19110013,Tran Vu Hong An,19TTH1,7,9,5,8
104,19110014,Bui Thi Ngoc Anh,19TTH1,7,6,6,6.3
105,19110015,Huynh Ngoc Que Anh,19TTH1,10,5,6,6.6
106,19110016,Nguyen Phuc Tai Anh,19TTH1,6,10,5,8.3
107,19110017,Nguyen Quynh Anh,19TTH1,7,5,7,5.8
108,19110018,Pham Thi Duy Anh,19TTH1,6,6,10,6.4
109,19110019,Pham Thi Phuong Anh,19TTH1,5,8,7,7
110,19110020,Pham Thi Trang Anh,19TTH1,9,8,8,8.3
111,19110021,Tran Do Van Anh,19TTH1,6,7,7,6.7
112,19110022,Tran Thi Van Anh,19TTH1,9,10,8,9.5
113,19110023,Vo Tung Anh,19TTH1,6,10,10,8.8
114,19110024,Vu Thi Tu Anh,19TTH1,9,10,7,9.4
115,19110025,Do Thi Ngoc Anh,19TTH1,8,8,5,7.7
116,19110026,Nguyen Thai Bao,19TTH1,5,10,5,8
117,19110027,Tran Duc Hoang Bao,19TTH1,6,5,6,5.4
118,19110028,Le Thi Thanh Binh,19TTH1,6,9,8,8
119,19110029,Nguyen Ngoc Thanh Binh,19TTH1,9,9,10,9.1
120,19110030,Pham Nhu Binh,19TTH1,5,10,8,8.3
