STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
29,18120029,Nguyen Duy Anh Chuong,18CTT1,5,9,3,7.2
30,18120030,Dang Quoc Cuong,18CTT1,4,6,7,5.5
31,18120033,A Thai,18CTT2,4,9,5,7.1
32,18120034,Cao Hung,18CTT2,5,6,6,5.7
33,18120035,Cao Thai,18CTT2,6,8,7,7.3
34,18120036,Cortana,18CTT2,3,4,7,4
35,18120037,Co Vo ,18CTT2,7,5,6,5.7
36,18120038,Truong A,18CTT2,3,3,3,3
37,18120039,Eo Thi Xa,18CTT2,10,4,6,6
38,18120040,Hua Vo Thien,18CTT2,3,9,10,7.3
39,18120041,Han Lap,18CTT2,9,9,5,8.6
40,18120042,Huy Hoang,18CTT2,9,7,3,7.2
41,18120043,Ghe Sa,18CTT2,7,3,10,4.9
42,18120044,Khuong An An,18CTT2,6,6,3,5.7
43,18120045,Khuong Vong,18CTT2,4,4,8,4.4
44,18120046,Lam Bao Ngoc,18CTT2,9,8,6,8.1
45,18120047,Lam Van Thien,18CTT2,6,5,4,5.2
46,18120048,Long Tuoc,18CTT2,3,5,4,4.3
47,18120049,Luc Tram,18CTT2,10,3,10,5.8
48,18120050,Mieu A Cau,18CTT2,3,7,7,5.8
49,18120051,Nga Tam,18CTT2,6,7,8,6.8
50,18120052,Ngo Th?a An,18CTT2,4,10,4,7.6
51,18120053,Nguyen Hoa,18CTT2,8,8,9,8.1
52,18120054,Nguyen Thi A,18CTT2,4,10,7,7.9
53,18120055,Thien Sinh,18CTT2,6,3,7,4.3
54,18120056,Tran Binh An,18CTT2,5,7,4,6.1
55,18120057,Tran Vong Tinh,18CTT2,7,7,8,7.1
56,18120058,Truong Tieu Pham,18CTT2,4,10,3,7.5
57,18120059,Vuong Chi Hao,18CTT2,6,10,4,8.2
58,18120060,Vuong Thong Thien,18CTT2,4,3,4,3.4
59,18120061,Vuong Vong Thien,18CTT2,9,3,9,5.4
60,18120062,Vuong Trieu,18CTT2,4,9,10,7.6
61,20120031,Nguyen Tien Dat,20CTT2,8,7,10,7.6
62,20120032,Tran Nguyen Thanh Dat,20CTT2,7,9,5,8
63,20120033,Tran Nguyen Minh Dong,20CTT2,4,7,4,5.8
64,20120034,Ho Thi Kim Dung,20CTT2,6,5,7,5.5
65,20120035,Le Thi Thuy Duong,20CTT2,5,9,10,7.9
66,20120036,Mai Quoc Duy,20CTT2,10,3,6,5.4
67,20120037,Nguyen Thi Hong Gam,20CTT2,8,3,5,4.7
68,20120038,Nguyen Quynh Giang,20CTT2,4,8,3,6.3
69,20120039,Nguyen Thi Thu Ha,20CTT2,10,10,10,10
70,20120040,Tran My Han,20CTT2,5,4,4,4.3
71,20120041,Le Ngoc Thanh Hien,20CTT2,4,4,4,4
72,20120042,Le Viet Hien,20CTT2,8,8,5,7.7
73,20120043,Vo Minh Hieu,20CTT2,7,7,7,7
74,20120044,Phan My Hue,20CTT2,6,10,3,8.1
75,20120045,Nguyen Thi Kim Huong,20CTT2,8,7,5,7.1
76,20120046,Nguyen Le Hoang Huy,20CTT2,3,10,5,7.4
77,20120047,Tang Giac Huy,20CTT2,9,7,8,7.7
78,20120048,Dao Thi Huyen,20CTT2,9,8,4,7.9
79,20120049,Huynh Tan Thanh Kha,20CTT2,4,6,8,5.6
80,20120050,Tran Van Khai,20CTT2,3,8,9,6.6
81,20120051,Truong Vi Khang,20CTT2,10,9,7,9.1
82,20120052,Dang Dang Khoa,20CTT2,7,7,5,6.8
83,20120053,Nguyen Tran Nhac Khoa,20CTT2,7,3,4,4.3
84,20120054,Ho Le Minh Khue,20CTT2,9,6,10,7.3
85,20120055,Pham Thi Thuy Kieu,20CTT2,3,9,4,6.7
86,20120056,Pham Tran Thien Kim,20CTT2,9,4,9,6
87,20120057,Le Vinh Lam,20CTT2,3,10,9,7.8
88,20120058,Nguy Ngoc Hoang Lan,20CTT2,8,7,7,7.3
89,20120059,Dang Thi Yen Linh,20CTT2,4,7,4,5.8
90,20120060,Nguyen Doan Nhu Linh,20CTT2,3,6,6,5.1
91,20120061,Nguyen Hoang Gia Linh,20CTT3,7,10,3,8.4
92,20120062,Nguyen Thi Truc Linh,20CTT3,7,3,10,4.9
93,20120063,Tran Quang Linh,20CTT3,3,8,9,6.6
94,20120064,Nguyen Huu Loc,20CTT3,8,3,5,4.7
95,20120065,Nguyen Cam Ly,20CTT3,9,8,9,8.4
96,20120066,Nguyen Quang Minh,20CTT3,10,10,3,9.3
97,20120067,Ta Duong Anh Minh,20CTT3,7,4,5,5
98,20120068,Ngo Quynh My,20CTT3,3,10,10,7.9
99,20120069,Nguyen Mai Nhat My,20CTT3,3,8,10,6.7
100,20120070,Tran Thi Truc My,20CTT3,4,3,6,3.6
101,20120071,Dang Hoang Nam,20CTT3,8,3,9,5.1
102,20120072,Ly Kim Ngan,20CTT3,7,9,3,7.8
103,20120073,Nguyen Huynh Kim Ngan,20CTT3,7,9,5,8
104,20120074,Tran Vu Kim Ngan,20CTT3,3,8,4,6.1
105,20120075,Luong Ngoc Nghi,20CTT3,10,10,10,10
106,20120076,Nguyen Phuong Nghi,20CTT3,8,7,10,7.6
107,20120077,Tran Phuong Nghi,20CTT3,10,6,10,7.6
108,20120078,Truong Tu Nghi,20CTT3,3,6,5,5
109,20120079,Tran Le Thanh Ngoc,20CTT3,9,3,10,5.5
110,20120080,Do Ngoc Phuong Nhi,20CTT3,7,3,7,4.6
111,20120081,Nguyen Ngoc Nhu,20CTT3,4,3,3,3.3
112,20120082,Tran Quynh Nhu,20CTT3,6,9,7,7.9
113,20120083,Van Cam Nhung,20CTT3,4,6,6,5.4
114,20120084,Ha Hoang Oanh,20CTT3,5,6,9,6
115,20120085,Bui Tan Phat,20CTT3,8,8,7,7.9
116,20120086,Nguyen Tan Phat,20CTT3,6,7,8,6.8
117,20120087,Quach Hong Phat,20CTT3,8,9,6,8.4
118,20120088,Huynh Yen Phi,20CTT3,8,10,6,9
119,20120089,Nguyen Dinh Phi,20CTT3,9,6,10,7.3
120,20120090,Lam Dinh Gia Phu,20CTT3,7,4,4,4.9
