STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
38,18120008,Bo Khanh Ngoc,18CTT1,7.7,6.7,9.8,7.31
39,18120009,Nguyen Ba Thao Nguyen,18CTT1,3.8,9.1,2.4,6.84
40,18120010,Nguyen Nhat Yen Phuong,18CTT1,3.7,5.7,7.1,5.24
41,18120011,Tran Nguyen Tan,18CTT1,5.5,4.6,9.4,5.35
42,18120012,Nguyen Hoang Phuc Tien,18CTT1,3,9.3,3.3,6.81
43,18120013,Nguyen Le Phuong Trang,18CTT1,3,2.3,2.8,2.56
44,18120014,Pham Thi Kim Thanh,18CTT1,3.3,3.9,8.2,4.15
45,18120015,Pham Thi Bich Van,18CTT1,3.3,3.5,3.3,3.42
46,18120016,Ly Xuan Anh,18CTT1,8,3.1,5.5,4.81
47,18120017,Ngo Thi Kim Anh,18CTT1,1.3,2.9,3.7,2.5
48,18120018,Ngo Thi Phuong Anh,18CTT1,8.6,9.9,7.8,9.3
49,18120019,Nguyen Minh Tram Anh,18CTT1,7.8,4.1,9.1,5.71
50,18120020,Pham My Anh,18CTT1,1.3,2.6,9.9,2.94
51,18120021,Tran Thi Minh Anh,18CTT1,6.2,6,6.9,6.15
52,18120022,Tran Ngoc Bac,18CTT1,4.5,6.3,9.2,6.05
53,18120023,Vu Van Cang,18CTT1,8.3,2,1.3,3.82
54,18120024,Doan Le Bao Chau,18CTT1,9.1,9.6,3,8.79
55,18120025,Ha Vinh Kim Chau,18CTT1,7.3,8.4,7.5,7.98
56,18120026,Doan Ngoc Uyen Chi,18CTT1,8.3,2,1.6,3.85
57,18120027,Nguyen Ngoc Phuong Chi,18CTT1,2.7,9.2,1.3,6.46
58,18120028,Phan Huu Chuc,18CTT1,9.3,2.9,4.5,4.98
59,18120029,Nguyen Duy Anh Chuong,18CTT1,8.6,7.6,2.6,7.4
60,18120030,Dang Quoc Cuong,18CTT1,2.8,3.7,9.8,4.04
61,17150003,Bui  Tai,17SHH1,7.4,3.2,2.3,4.37
62,17150004,Co To Lam ,17SHH1,2.6,10,6.9,7.47
63,17150005,Khuyet Thinh,17SHH1,9.9,3.6,3.5,5.48
64,17150006,Thong Tai,17SHH1,2.7,9.8,1.1,6.8
65,17150007,Van Nam Giang Thi,17SHH1,4,6.9,3.1,5.65
66,17150008,Hao A Sinh,17SHH1,2.9,6.8,4.1,5.36
67,17150009,Huynh Ngoc Tram,17SHH1,9.6,8.5,3.9,8.37
68,17150010,Le Minh ,17SHH1,6.9,7.7,2.3,6.92
69,17150011,Le  Hoang Quan,17SHH1,7.1,6.9,2.3,6.5
70,17150012,Le Uyen Nhi,17SHH1,4.4,5.2,5.9,5.03
71,17150013,Mai Thanh Binh,17SHH1,2.3,8.9,1.8,6.21
72,17150014,Ghe Gom,17SHH1,6.1,6.2,5.2,6.07
73,17150015,Ngun Minh Duy,17SHH1,9.5,9.6,4.2,9.03
74,17150016,Nguyen Nung,17SHH1,9,4.5,5.8,5.98
75,17150017,Nguyen Tai,17SHH1,3.2,8.6,3.8,6.5
76,17150018, Kim Nhung,17SHH1,5.3,6.1,8.4,6.09
77,17150019, Thuy Trang,17SHH1,5.7,8.1,2,6.77
78,17150020,Tien Minh,17SHH1,5.2,3.5,8.4,4.5
79,17150021,Nguyen Tai,17SHH1,8,5.1,5.8,6.04
80,17150022,Nguyen Tung,17SHH1,9.3,3.3,4.6,5.23
81,17150023,Trinh Ngoc Thanh,17SHH1,8.7,2.2,6.9,4.62
82,17150024,Thien Tan,17SHH1,3.5,6,9.1,5.56
83,17150025,Truong Khoa,17SHH1,4.9,1.1,7.5,2.88
84,17150026,Lop Thanh,17SHH1,5.7,7.4,1.4,6.29
85,17150027,Duc Dao,17SHH1,8.2,6,8.5,6.91
86,17150028, Quang Huy,17SHH1,5.9,3.1,2.6,3.89
87,17150029, Thien Hao,17SHH1,2.3,2.5,4.6,2.65
88,17150030,Tuan Kiet,17SHH1,8.1,3.7,4,5.05
89,17150031,Truong  Trong Quoc,17SHH1,8.1,7.2,7.8,7.53
90,17150032,Vo Hoa,17SHH1,5.9,3.3,9.2,4.67
91,18170001,Thien Nhan,18HOH1,7.4,2.9,3.4,4.3
92,18170002,Ha Nhan,18HOH1,9.2,5.7,2.7,6.45
93,18170003,Nga Tai,18HOH1,4,4.6,7.2,4.68
94,18170004,Ton Thu,18HOH1,2.4,3.8,2.6,3.26
95,18170005,Thanh Nhan,18HOH1,3,5.2,3.2,4.34
96,18170006,Ton Linh,18HOH1,6.4,2.9,2.6,3.92
97,18170007,Nguyen Khang,18HOH1,6.7,1.8,6.2,3.71
98,18170008,Khanh Dien,18HOH1,6.6,5.6,1.5,5.49
99,18170009,Tau Ran,18HOH1,4.2,4.1,3,4.02
100,18170010,Thien Nguyen,18HOH1,6.3,4.4,1.6,4.69
101,18170011,Thong Sanh,18HOH1,3.6,4.2,4.6,4.06
102,18170012,Sinh Nhut,18HOH1,1.9,4,10,3.97
103,18170013,Khang Khang,18HOH1,5.1,4.7,5.6,4.91
104,18170014,Huy ha,18HOH1,3.3,6.8,3,5.37
105,18170015,Hung Phuc,18HOH1,6.1,3.4,9.4,4.81
106,18170016,le Cao,18HOH1,2.9,8.4,4.6,6.37
107,18170017,Le Hoang,18HOH1,1.7,5.9,6.4,4.69
108,18170018,Ling Trong,18HOH1,2.3,6.4,5,5.03
109,18170019,Sa Thi Man,18HOH1,3.4,5.7,8.2,5.26
110,18170020,Xuat Son,18HOH1,2.7,5.1,9.8,4.85
111,18170021,But Linh,18HOH1,1.6,9.5,4.6,6.64
112,18170022,Quy Khu,18HOH1,7,5.8,7.9,6.37
113,18170023,Khap Huyet,18HOH1,8.3,2.4,9.4,4.87
114,18170024,Van May,18HOH1,7.4,9.4,9.7,8.83
115,18170025,Ta Truc,18HOH1,9.6,1.4,1.2,3.84
116,18170026,Han Thien,18HOH1,9,3.7,9.4,5.86
117,18170027,Sa Tuoc,18HOH1,2.9,2.6,9.8,3.41
118,18170028,Khiem Phuc,18HOH1,9.7,2.4,2.6,4.61
119,18170029,Khoi Thu,18HOH1,4.4,9.2,1.6,7
120,18170030,Van Da,18HOH1,5.4,1.7,4.4,3.08
121,18120033,A Thai,18CTT2,9.2,3.6,10,5.92
122,18120034,Cao Hung,18CTT2,9.7,4.6,8.6,6.53
123,18120035,Cao Thai,18CTT2,3.4,6.7,7.8,5.82
124,18120036,Cortana,18CTT2,7.7,5.7,9.3,6.66
125,18120037,Co Vo ,18CTT2,3.4,5.5,2.1,4.53
126,18120038,Truong A,18CTT2,1.3,8.3,8.4,6.21
127,18120039,Eo Thi Xa,18CTT2,6.9,2.6,8.6,4.49
128,18120040,Hua Vo Thien,18CTT2,1.3,1.2,7.6,1.87
129,18120041,Han Lap,18CTT2,6,8.6,3.1,7.27
130,18120042,Huy Hoang,18CTT2,2.2,7.2,1.4,5.12
131,18120043,Ghe Sa,18CTT2,6.6,2.4,8.6,4.28
132,18120044,Khuong An An,18CTT2,2.9,4.4,9.3,4.44
133,18120045,Khuong Vong,18CTT2,3.5,4.9,2,4.19
134,18120046,Lam Bao Ngoc,18CTT2,9.6,1.2,4.4,4.04
135,18120047,Lam Van Thien,18CTT2,3.3,5.7,3.2,4.73
136,18120048,Long Tuoc,18CTT2,8.7,9.3,9.5,9.14
137,18120049,Luc Tram,18CTT2,2,7.7,9.5,6.17
138,18120050,Mieu A Cau,18CTT2,9,5.1,5.9,6.35
139,18120051,Nga Tam,18CTT2,8.5,1.8,7.6,4.39
140,18120052,Ngo Th?a An,18CTT2,2.2,9,7.9,6.85
141,18120053,Nguyen Hoa,18CTT2,6.8,7.7,7.9,7.45
142,18120054,Nguyen Thi A,18CTT2,3.7,9,4.3,6.94
143,18120055,Thien Sinh,18CTT2,2.3,4.3,1.3,3.4
144,18120056,Tran Binh An,18CTT2,6.5,2.6,3.2,3.83
145,18120057,Tran Vong Tinh,18CTT2,4.9,4,9.8,4.85
146,18120058,Truong Tieu Pham,18CTT2,5.7,3.8,9,4.89
147,18120059,Vuong Chi Hao,18CTT2,5.9,1.3,5,3.05
148,18120060,Vuong Thong Thien,18CTT2,1.3,5.7,6,4.41
149,18120061,Vuong Vong Thien,18CTT2,2.6,8.7,9.5,6.95
150,18120062,Vuong Trieu,18CTT2,2.2,4.3,7.5,3.99
