STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
31,17120031,Bach Thanh Chien,17CTT2,5.9,6.3,9,6.45
32,17120032,Hoang Khuy,17CTT2,2.3,5,1.7,3.86
33,17120033,Huynh Hoang,17CTT2,4.8,4.7,6.9,4.95
34,17120034,Hoang Thu tu,17CTT2,4.9,2.1,7.6,3.49
35,17120035,Tu Huu Tinh,17CTT2,8.8,5,6.7,6.31
36,17120036,Tinh Thin,17CTT2,4.3,4.5,4.5,4.44
37,17120037,Hoang Ha,17CTT2,9.5,8.7,5.2,8.59
38,17120038,Buong Tha ,17CTT2,6.7,8.2,4.5,7.38
39,17120039,Tha Thu,17CTT2,3.7,4.2,1.4,3.77
40,17120040,Gu Chao,17CTT2,3.7,9.3,5.4,7.23
41,17120041,Giang Ha,17CTT2,8.8,3.5,8,5.54
42,17120042,Son Dia,17CTT2,3.3,2.4,2.5,2.68
43,17120043,Dia Chan,17CTT2,6.4,6,9.8,6.5
44,17120044,Khinh Than,17CTT2,6.8,9.9,4.8,8.46
45,17120045,Khai Hoang,17CTT2,6.2,3.2,7.8,4.56
46,17120046,Chung Ta,17CTT2,4.7,4.9,6.5,5
47,17120047,Co Phai ,17CTT2,2.5,2.9,1.6,2.65
48,17120048,La Nhung,17CTT2,7.7,4.1,1.9,4.96
49,17120049,Con Nguoi,17CTT2,3.8,3.2,5.6,3.62
50,17120050,Ly Tri,17CTT2,2.6,6.9,5.3,5.45
51,17120051,Quyet Moi ,17CTT2,4.2,5.2,1.2,4.5
52,17120052,Van Vuong,17CTT2,1.3,8,1.6,5.35
53,17120053,Suy Tnh,17CTT2,2.8,1.5,3.2,2.06
54,17120054,Can Than,17CTT2,2.3,5.8,1.3,4.3
55,17120055,Thoi Gian,17CTT2,7.2,7,8.9,7.25
56,17120056,Dai Truong,17CTT2,1.3,8.3,1.5,5.52
57,17120057,Hoc Gia,17CTT2,1.6,5.8,2.2,4.18
58,17120058,Gieo Rat,17CTT2,10,3.6,7.6,5.92
59,17120059,Quan Diem,17CTT2,1.7,9.2,4.8,6.51
60,17120060,Thong Nhat,17CTT2,8.2,3.9,8.5,5.65
61,18120033,A Thai,18CTT2,1.2,4.6,7.4,3.86
62,18120034,Cao Hung,18CTT2,4.2,5.8,9,5.64
63,18120035,Cao Thai,18CTT2,5,6,3.4,5.44
64,18120036,Cortana,18CTT2,10,5.6,5.2,6.88
65,18120037,Co Vo ,18CTT2,4,9.3,8.5,7.63
66,18120038,Truong A,18CTT2,1.3,2.3,6.7,2.44
67,18120039,Eo Thi Xa,18CTT2,5,8.6,3.9,7.05
68,18120040,Hua Vo Thien,18CTT2,1.1,8.5,4.5,5.88
69,18120041,Han Lap,18CTT2,5.7,1.1,7.7,3.14
70,18120042,Huy Hoang,18CTT2,5.2,6,4.9,5.65
71,18120043,Ghe Sa,18CTT2,3.1,2.9,5.4,3.21
72,18120044,Khuong An An,18CTT2,5,1.6,6.9,3.15
73,18120045,Khuong Vong,18CTT2,2.8,4.5,4.6,4
74,18120046,Lam Bao Ngoc,18CTT2,2,9.1,3.9,6.45
75,18120047,Lam Van Thien,18CTT2,8.3,4.7,2.7,5.58
76,18120048,Long Tuoc,18CTT2,1.1,4.9,8.3,4.1
77,18120049,Luc Tram,18CTT2,2.5,10,1.6,6.91
78,18120050,Mieu A Cau,18CTT2,4.9,9.1,5.7,7.5
79,18120051,Nga Tam,18CTT2,5.6,8.3,5.2,7.18
80,18120052,Ngo Th?a An,18CTT2,7.9,6.4,3.8,6.59
81,18120053,Nguyen Hoa,18CTT2,8.9,9.9,7.8,9.39
82,18120054,Nguyen Thi A,18CTT2,10,7,4.9,7.69
83,18120055,Thien Sinh,18CTT2,9.4,4.2,5.3,5.87
84,18120056,Tran Binh An,18CTT2,1.8,2.7,1.4,2.3
85,18120057,Tran Vong Tinh,18CTT2,7.2,4.5,7.2,5.58
86,18120058,Truong Tieu Pham,18CTT2,4.9,7.3,6.7,6.52
87,18120059,Vuong Chi Hao,18CTT2,1.1,3.1,8.1,3
88,18120060,Vuong Thong Thien,18CTT2,8.6,3.3,6.1,5.17
89,18120061,Vuong Vong Thien,18CTT2,7,6.1,3.7,6.13
90,18120062,Vuong Trieu,18CTT2,3.9,9,8.4,7.41
91,19120057,Dinh Hoai Phuc,19CTT1,10,7,3,7.5
92,19120059,Nguyen Hanh Phuc,19CTT1,9.4,8,3.4,7.96
93,19120061,Nguyen Kim Phuc,19CTT1,6.7,6.9,3.8,6.53
94,19120063,Nguyen Vuong Hoang Phuc,19CTT1,2.7,5.6,6.1,4.78
95,19120065,Vo Nguyen Huu Phuoc,19CTT1,4.7,1.6,7.2,3.09
96,19120067,Cao Xuan Hong Phuong,19CTT1,7.7,1.2,1.3,3.16
97,19120069,Dang Thi Hoang Phuong,19CTT1,7.2,1.4,6.6,3.66
98,19120071,Nguyen Hoang Phuong,19CTT1,6.7,6.6,9.6,6.93
99,19120073,Nguyen Nam Phuong,19CTT1,3.4,9.5,4.7,7.19
100,19120075,Tran Thi Thu Phuong,19CTT1,8.5,5.9,2,6.29
101,19120077,Bui Dinh Minh Quan,19CTT1,6,1.3,2.4,2.82
102,19120079,Nguyen Hoang Quan,19CTT1,5.3,8.9,5.5,7.48
103,19120081,Nguyen Minh Quan,19CTT1,6.6,4.3,2.1,4.77
104,19120083,Tran Quan,19CTT1,8.5,2.1,3.9,4.2
105,19120085,Vo Minh Quan,19CTT1,6.8,5.5,8.2,6.16
106,19120087,Huynh Nhat Quang,19CTT1,7.1,8.8,6.5,8.06
107,19120089,Vo Phan Thi To Quyen,19CTT1,6.9,9.2,4,7.99
108,19120091,Ho Thi Nhu Quynh,19CTT1,1.6,5.4,9.4,4.66
109,19120093,Bui Huynh Phuoc Sang,19CTT1,5.5,5.2,2.2,4.99
110,19120095,Tran Ngoc Son,19CTT1,1.4,5.8,7.7,4.67
111,19120097,Tran Thanh Tam,19CTT1,2.6,1.4,8.1,2.43
112,19120099,Nguyen Le Thanh Thang,19CTT1,9.8,1.8,9.3,4.95
113,19120101,Nguyen Tuan Thanh,19CTT1,7.6,3.3,4.2,4.68
114,19120103,Nguyen Ngoc Thanh Thao,19CTT1,10,4.8,6.1,6.49
115,19120105,Dang Ngoc Thi,19CTT1,2.6,2.6,8,3.14
116,19120107,Ngo Ngoc Linh Thi,19CTT1,4.3,9.3,4.8,7.35
117,19120109,Nguyen Thi Cam Thi,19CTT1,7.5,6.6,4.1,6.62
118,19120111,Tran Duc Thien,19CTT1,5.3,7.2,6.5,6.56
119,19120113,Tran Minh Thien,19CTT1,8.3,2.2,5.9,4.4
120,19120115,Lai Thi Anh Thu,19CTT1,5.7,3.1,5,4.07
