STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
35,17120035,17CTT2,2/8/1999,8.9,3.1,5.6,5.09
36,17120036,17CTT2,5/5/1999,6.3,2.2,2.9,3.5
37,17120037,17CTT2,10/1/1999,4.4,5.7,6,5.34
38,17120038,17CTT2,1/2/1999,5.1,9.4,3.6,7.53
39,17120039,17CTT2,14/5/1999,8.3,6.5,7.1,7.1
40,17120040,17CTT2,3/5/1999,4.4,5.6,8.7,5.55
41,17120041,17CTT2,29/12/1999,9,1.5,3.1,3.91
42,17120042,17CTT2,2/1/1999,7.7,9.8,2.7,8.46
43,17120043,17CTT2,15/2/1999,4.4,3.4,9.4,4.3
44,17120044,17CTT2,14/10/1999,5.3,6,6.5,5.84
45,17120045,17CTT2,27/1/1999,4.1,3.5,8.1,4.14
46,17120046,17CTT2,5/5/1999,6,1.7,5.5,3.37
47,17120047,17CTT2,5/6/1999,3.2,6.8,5.7,5.61
48,17120048,17CTT2,5/12/1999,3.6,9.1,5.3,7.07
49,17120049,17CTT2,19/8/1999,5.1,9,9.5,7.88
50,17120050,17CTT2,25/12/1999,9,1.7,4.1,4.13
51,17120051,17CTT2,6/2/1999,1.1,3,5.6,2.69
52,17120052,17CTT2,10/11/1999,9.5,9.5,8,9.35
53,17120053,17CTT2,28/11/1999,1.1,5.3,7,4.21
54,17120054,17CTT2,5/5/1999,2.7,5.5,4.1,4.52
55,17120055,17CTT2,5/4/1999,8.5,9.1,5.4,8.55
56,17120056,17CTT2,1/12/1999,9,8.1,1.6,7.72
57,17120057,17CTT2,15/8/1999,2.7,2.1,8.3,2.9
58,17120058,17CTT2,6/10/1999,9.1,7.4,2.4,7.41
59,17120059,17CTT2,26/5/1999,6.5,1.7,2.3,3.2
60,17120060,17CTT2,26/3/1999,7.6,9.4,9,8.82
61,17171717,17HOH1,3/11/1999,3,4.4,8.4,4.38
62,17171718,17HOH1,21/11/1999,1.2,2.4,3.7,2.17
63,17171719,17HOH1,14/11/1999,4.4,6.4,7.2,5.88
64,17171720,17HOH1,25/12/1999,5.2,8.8,4.5,7.29
65,17171721,17HOH1,11/11/1999,9.9,4.1,3.2,5.75
66,17171722,17HOH1,16/12/1999,7.7,1.4,10,4.15
67,17171723,17HOH1,25/11/1999,9.8,3.5,8.1,5.85
68,17171724,17HOH1,9/11/1999,9.4,4.4,4.7,5.93
69,17171725,17HOH1,10/12/1999,3.6,7.2,4,5.8
70,17171726,17HOH1,3/11/1999,3.4,9.3,9.2,7.52
71,17171727,17HOH1,28/11/1999,6.7,7.9,2.6,7.01
72,17171728,17HOH1,9/12/1999,4.2,8.1,4.6,6.58
73,17171729,17HOH1,15/12/1999,5.9,3.6,8.5,4.78
74,17171730,17HOH1,6/12/1999,3.6,6.7,6.8,5.78
75,17171731,17HOH1,23/12/1999,8.4,3.1,7.4,5.12
76,17171732,17HOH1,1/11/1999,2.2,9.4,6.5,6.95
77,17171733,17HOH1,22/12/1999,6.2,2.3,9.7,4.21
78,17171734,17HOH1,29/11/1999,8.8,9,6.6,8.7
79,17171735,17HOH1,13/12/1999,6.4,7.4,6.9,7.05
80,17171736,17HOH1,10/11/1999,3.4,2.9,1.3,2.89
81,17171737,17HOH1,8/11/1999,1.9,8.6,6.7,6.4
82,17171738,17HOH1,1/12/1999,10,5,7.9,6.79
83,17171739,17HOH1,8/12/1999,7.6,2.5,4.9,4.27
84,17171740,17HOH1,2/12/1999,8.3,2.6,5.9,4.64
85,17171741,17HOH1,8/11/1999,8.6,5.2,1.9,5.89
86,17171742,17HOH1,3/12/1999,7.5,3.4,9.6,5.25
87,17171743,17HOH1,20/12/1999,6.4,1.6,1.7,3.05
88,17171744,17HOH1,5/12/1999,9.7,8.2,2.8,8.11
89,17171745,17HOH1,27/12/1999,3.8,2.2,9.8,3.44
90,17171746,17HOH1,14/12/1999,6.4,6.5,3.2,6.14
91,17150003,17SHH1,3/11/1999,8.8,1.6,2.6,3.86
92,17150004,17SHH1,21/11/1999,6.1,1.5,1.6,2.89
93,17150005,17SHH1,14/11/1999,4.7,9.3,6.6,7.65
94,17150006,17SHH1,25/12/1999,1.7,7.5,7.8,5.79
95,17150007,17SHH1,11/11/1999,7.8,7.9,8,7.88
96,17150008,17SHH1,16/12/1999,1.8,4.5,7.3,3.97
97,17150009,17SHH1,25/11/1999,7.1,1.7,2.5,3.4
98,17150010,17SHH1,9/11/1999,9.6,4.5,1.1,5.69
99,17150011,17SHH1,10/12/1999,2.2,5.6,2.9,4.31
100,17150012,17SHH1,3/11/1999,6.4,1.5,2.2,3.04
101,17150013,17SHH1,28/11/1999,2.1,7.8,5.9,5.9
102,17150014,17SHH1,9/12/1999,4.9,3.6,5.9,4.22
103,17150015,17SHH1,15/12/1999,6.2,8.7,8,7.88
104,17150016,17SHH1,6/12/1999,7.7,6.9,8.8,7.33
105,17150017,17SHH1,23/12/1999,9.9,2.4,8.5,5.26
106,17150018,17SHH1,1/11/1999,3,5,3.1,4.21
107,17150019,17SHH1,22/12/1999,6.5,6.3,1.5,5.88
108,17150020,17SHH1,29/11/1999,4.6,6.9,1.1,5.63
109,17150021,17SHH1,13/12/1999,6.3,9.4,6.2,8.15
110,17150022,17SHH1,10/11/1999,2.9,8.2,8.5,6.64
111,17150023,17SHH1,8/11/1999,8.2,3.9,7.8,5.58
112,17150024,17SHH1,1/12/1999,2.3,6.4,7.3,5.26
113,17150025,17SHH1,8/12/1999,9.8,6.3,8.2,7.54
114,17150026,17SHH1,2/12/1999,1.1,4.8,4.8,3.69
115,17150027,17SHH1,8/11/1999,6.7,4.7,9.7,5.8
116,17150028,17SHH1,3/12/1999,7.2,3.8,7.1,5.15
117,17150029,17SHH1,20/12/1999,6.5,6.6,6.3,6.54
118,17150030,17SHH1,5/12/1999,6.5,7.2,6.4,6.91
119,17150031,17SHH1,27/12/1999,9.4,5,5.7,6.39
120,17150032,17SHH1,14/12/1999,5.3,5.5,8.9,5.78
121,17110001,17TTH1,3/11/1999,1.9,8.5,2.1,5.88
122,17110002,17TTH1,21/11/1999,8.9,1.8,7.6,4.51
123,17110003,17TTH1,14/11/1999,6.6,7.1,1.1,6.35
124,17110004,17TTH1,25/12/1999,9.4,6.5,3.8,7.1
125,17110005,17TTH1,11/11/1999,2,1.3,8,2.18
126,17110006,17TTH1,16/12/1999,9.2,5.9,5.2,6.82
127,17110007,17TTH1,25/11/1999,9,5.8,9.3,7.11
128,17110008,17TTH1,9/11/1999,5.8,7.6,2.2,6.52
129,17110009,17TTH1,10/12/1999,7.6,6.3,1.8,6.24
130,17110010,17TTH1,3/11/1999,1.8,7.7,6.6,5.82
131,17110011,17TTH1,28/11/1999,3.8,7.4,6.2,6.2
132,17110012,17TTH1,9/12/1999,9.6,9.2,2,8.6
133,17110013,17TTH1,15/12/1999,5.9,8,2.6,6.83
134,17110014,17TTH1,6/12/1999,2,9.3,8.9,7.07
135,17110015,17TTH1,23/12/1999,9.9,8.5,9.1,8.98
136,17110016,17TTH1,1/11/1999,2.8,1.4,9.5,2.63
137,17110017,17TTH1,22/12/1999,9.2,6.6,7.6,7.48
138,17110018,17TTH1,29/11/1999,6.7,7.7,6.7,7.3
139,17110019,17TTH1,13/12/1999,1.5,8.3,7.5,6.18
140,17110020,17TTH1,10/11/1999,6.5,5.3,1.5,5.28
141,17110021,17TTH1,8/11/1999,7.5,2,6.1,4.06
142,17110022,17TTH1,1/12/1999,5.8,4.9,4.3,5.11
143,17110023,17TTH1,8/12/1999,2.5,4.4,7.7,4.16
144,17110024,17TTH1,2/12/1999,2.6,6.9,6.5,5.57
145,17110025,17TTH1,8/11/1999,1.5,5.1,7.4,4.25
146,17110026,17TTH1,3/12/1999,9.1,5.7,2,6.35
147,17110027,17TTH1,20/12/1999,8.9,1.2,2.2,3.61
148,17110028,17TTH1,5/12/1999,8.6,5.8,8.6,6.92
149,17110029,17TTH1,27/12/1999,7.6,4.2,3.3,5.13
150,17110030,17TTH1,14/12/1999,4.3,4.5,9.4,4.93
151,18120001,18CTT1,6/6/2000,2.1,4.7,1.8,3.63
152,18120002,18CTT1,23/9/2000,5.3,3.7,3.6,4.17
153,18120003,18CTT1,5/3/2000,5.2,6.5,8.7,6.33
154,18120004,18CTT1,23/6/2000,5.5,3.9,6,4.59
155,18120005,18CTT1,12/2/2000,1.4,1.9,2.1,1.77
156,18120006,18CTT1,7/9/2000,9.4,1.5,9.7,4.69
157,18120007,18CTT1,6/8/2000,6.6,1.4,6.1,3.43
158,18120008,18CTT1,11/8/2000,4.5,3.9,6.4,4.33
159,18120009,18CTT1,27/11/2000,3.2,5.2,4.3,4.51
160,18120010,18CTT1,19/1/2000,9.2,1.2,9.5,4.43
161,18120011,18CTT1,29/9/2000,5.3,2,8.6,3.65
162,18120012,18CTT1,14/11/2000,2.7,5,4.3,4.24
163,18120013,18CTT1,11/4/2000,6,5.4,9.5,5.99
164,18120014,18CTT1,15/1/2000,6.3,9.2,5.3,7.94
165,18120015,18CTT1,29/1/2000,9,9,8.7,8.97
166,18120016,18CTT1,8/8/2000,5.8,7.1,3.4,6.34
167,18120017,18CTT1,7/7/2000,3.8,4.8,4.1,4.43
168,18120018,18CTT1,22/9/2000,8.9,8.6,6.7,8.5
169,18120019,18CTT1,11/3/2000,5,5.6,2.6,5.12
170,18120020,18CTT1,15/12/2000,7.1,7.5,2.2,6.85
171,18120021,18CTT1,10/2/2000,5.2,3.6,1.3,3.85
172,18120022,18CTT1,6/4/2000,4.5,5.7,4,5.17
173,18120023,18CTT1,19/1/2000,6.1,3.5,1.7,4.1
174,18120024,18CTT1,27/3/2000,9.5,7.3,2.4,7.47
175,18120025,18CTT1,11/8/2000,4.3,3.1,3.1,3.46
176,18120026,18CTT1,28/10/2000,2.5,9.5,5.3,6.98
177,18120027,18CTT1,26/5/2000,10,9.2,2.6,8.78
178,18120028,18CTT1,3/12/2000,4.5,5.1,7.6,5.17
179,18120029,18CTT1,11/3/2000,8.8,6.9,7,7.48
180,18120030,18CTT1,12/11/2000,1.2,10,9.3,7.29
