ID,Name,Birth,Sex,Idsocial
17150018, Kim Nhung,1/11/1999,Nam,6792749
17150019, Thuy Trang,22/12/1999,Nu,7374241
17150020,Tien Minh,29/11/1999,Nu,6722564
17150021,Nguyen Tai,13/12/1999,Nu,6469631
17150022,Nguyen Tung,10/11/1999,Nam,1323038
17150023,Trinh Ngoc Thanh,8/11/1999,Nam,8819681
17150024,Thien Tan,1/12/1999,Nu,3082121
17150025,Truong Khoa,8/12/1999,Nu,9428065
17150026,Lop Thanh,2/12/1999,Nu,2855334
17150027,Duc Dao,8/11/1999,Nam,8586141
17150028, Quang Huy,3/12/1999,Nam,6089307
17150029, Thien Hao,20/12/1999,Nu,8373841
17150030,Tuan Kiet,5/12/1999,Nu,2715971
17150031,Truong  Trong Quoc,27/12/1999,Nu,9770424
17150032,Vo Hoa,14/12/1999,Nam,6894932
18170001,Thien Nhan,28/7/2000,Nam,3448721
18170002,Ha Nhan,14/9/2000,Nu ,1575595
18170003,Nga Tai,31/3/2000,Nam,5442340
18170004,Ton Thu,4/12/2000,Nam,9488543
18170005,Thanh Nhan,27/1/2000,Nam,1259558
18170006,Ton Linh,7/7/2000,Nu ,4707212
18170007,Nguyen Khang,2/1/2000,Nam,8356576
18170008,Khanh Dien,20/9/2000,Nam,2289427
18170009,Tau Ran,14/4/2000,Nam,9032890
18170010,Thien Nguyen,12/9/2000,Nu ,1242392
18170011,Thong Sanh,3/1/2000,Nam,4320507
18170012,Sinh Nhut,17/5/2000,Nam,9971980
18170013,Khang Khang,9/5/2000,Nam,7170643
18170014,Huy ha,15/10/2000,Nu ,6052401
18170015,Hung Phuc,5/9/2000,Nam,6720243
18170016,le Cao,18/5/2000,Nam,2373036
18170017,Le Hoang,27/9/2000,Nam,5708661
18170018,Ling Trong,27/12/2000,Nu ,9800289
18170019,Sa Thi Man,18/1/2000,Nam,3541151
18170020,Xuat Son,12/2/2000,Nam,2831333
18170021,But Linh,29/11/2000,Nam,3506861
18170022,Quy Khu,14/9/2000,Nu ,1875228
18170023,Khap Huyet,2/5/2000,Nam,9593298
18170024,Van May,24/6/2000,Nam,9904386
18170025,Ta Truc,24/3/2000,Nam,1380010
18170026,Han Thien,23/5/2000,Nu ,3696934
18170027,Sa Tuoc,29/12/2000,Nam,6888558
18170028,Khiem Phuc,25/7/2000,Nam,9112563
18170029,Khoi Thu,18/2/2000,Nam,7263460
18170030,Van Da,1/7/2000,Nu ,8173786
18120033,A Thai,17/10/2000,Nam,7119511
18120034,Cao Hung,13/5/2000,Nam,6672022
18120035,Cao Thai,6/2/2000,Nam,1911510
18120036,Cortana,3/12/2000,Nu,7429264
18120037,Co Vo ,14/3/2000,Nam,9528939
18120038,Truong A,14/7/2000,Nam,3764660
18120039,Eo Thi Xa,15/11/2000,Nu,5831398
18120040,Hua Vo Thien,21/9/2000,Nam,4926784
18120041,Han Lap,15/3/2000,Nam,5544095
18120042,Huy Hoang,1/10/2000,Nam,3067031
18120043,Ghe Sa,13/3/2000,Nam,8755075
18120044,Khuong An An,28/7/2000,Nu,8662249
18120045,Khuong Vong,4/4/2000,Nam,3699330
18120046,Lam Bao Ngoc,6/3/2000,Nu,8803894
18120047,Lam Van Thien,4/6/2000,Nam,9582497
18120048,Long Tuoc,5/7/2000,Nam,5851633
18120049,Luc Tram,6/10/2000,Nam,4458620
18120050,Mieu A Cau,29/5/2000,Nam,9631535
18120051,Nga Tam,4/6/2000,Nam,9109761
18120052,Ngo Th?a An,26/5/2000,Nam,8269666
18120053,Nguyen Hoa,23/1/2000,Nam,1698302
18120054,Nguyen Thi A,7/4/2000,Nam,7425584
18120055,Thien Sinh,16/6/2000,Nam,5664489
18120056,Tran Binh An,14/3/2000,Nam,8397890
18120057,Tran Vong Tinh,30/12/2000,Nu,6530776
18120058,Truong Tieu Pham,21/12/2000,Nam,4748439
18120059,Vuong Chi Hao,5/5/2000,Nam,8745937
18120060,Vuong Thong Thien,25/12/2000,Nu,9371947
18120061,Vuong Vong Thien,15/6/2000,Nam,1083112
18120062,Vuong Trieu,5/9/2000,Nam,5755513
