ID,Name,Birth,Sex,Idsocial
20120064,Nguyen Huu Loc,25/10/2002,Nam,2587232
20120065,Nguyen Cam Ly,02/06/2002,Nam,5454686
20120066,Nguyen Quang Minh,11/07/2002,Nu,4660416
20120067,Ta Duong Anh Minh,21/12/2002,Nam,2499353
20120068,Ngo Quynh My,27/09/2002,Nam,6928825
20120069,Nguyen Mai Nhat My,19/11/2002,Nu,4935881
20120070,Tran Thi Truc My,28/09/2002,Nam,4886718
20120071,Dang Hoang Nam,24/07/2002,Nam,9063093
20120072,Ly Kim Ngan,07/11/2002,Nu,5148855
20120073,Nguyen Huynh Kim Ngan,01/08/2002,Nam,7525081
20120074,Tran Vu Kim Ngan,28/02/2002,Nam,3364640
20120075,Luong Ngoc Nghi,23/06/2002,Nu,9165601
20120076,Nguyen Phuong Nghi,07/05/2002,Nam,7034521
20120077,Tran Phuong Nghi,04/01/2002,Nam,6376942
20120078,Truong Tu Nghi,20/12/2002,Nu,8107546
20120079,Tran Le Thanh Ngoc,16/02/2002,Nam,9538736
20120080,Do Ngoc Phuong Nhi,12/03/2002,Nam,4704195
20120081,Nguyen Ngoc Nhu,24/02/2002,Nu,9875786
20120082,Tran Quynh Nhu,04/02/2002,Nam,9860002
20120083,Van Cam Nhung,12/10/2002,Nam,1216374
20120084,Ha Hoang Oanh,20/11/2002,Nu,1315471
20120085,Bui Tan Phat,18/01/2002,Nam,7419309
20120086,Nguyen Tan Phat,07/05/2002,Nam,6192477
20120087,Quach Hong Phat,14/10/2002,Nu,2978609
20120088,Huynh Yen Phi,12/05/2002,Nam,7099102
20120089,Nguyen Dinh Phi,02/01/2002,Nam,6292278
20120090,Lam Dinh Gia Phu,24/01/2002,Nu,2141377
20110001,Pham Huy Truong Duc,23/05/2002,Nam,9171891
20110002,Vo Ho Thanh Duy,21/08/2002,Nam,2307147
20110003,Le Thi Thuy Giang,04/06/2002,Nu,3561181
20110004,Huynh Gia Han,12/09/2002,Nam,1237672
20110005,Nguyen Thi Ngoc Han,04/01/2002,Nam,1912271
20110006,Ngo Quoc Hieu,28/05/2002,Nu,9568514
20110007,Tran Minh Hoang,10/12/2002,Nam,5673076
20110008,Nguyen Thi My Hong,24/11/2002,Nam,2818979
20110009,Truong Nguyen Ngoc Hue,29/2/2002,Nu,4581835
20110010,Van Ngoc Khai,08/04/2002,Nam,4514975
20110011,Vo Phi Long,30/09/2002,Nam,9413243
20110012,Nguyen Viet Luan,30/09/2002,Nu,7760233
20110013,Khuu To Nga,03/08/2002,Nam,3404299
20110014,Nguyen Luu Bich Ngan,14/11/2002,Nam,8019733
20110015,Truong Thanh Ngan,09/09/2002,Nu,7178602
20110016,Vo Thanh Ngan,10/06/2002,Nam,3367349
20110017,Vo Thi Hong Nguyen,10/03/2002,Nam,7644918
20110018,Nguyen Quynh Nhu,10/05/2002,Nu,1004162
20110019,Phan Thi Hoang Oanh,21/08/2002,Nam,3375481
20110020,Bui Lieu Mai Phuong,15/03/2002,Nam,6643584
20110021,Pham Le Anh Quan,30/04/2002,Nu,7487098
20110022,Nguyen Ngoc Nhu Quynh,17/12/2002,Nam,2070463
20110023,Dinh Van Thanh,07/07/2002,Nam,3982751
20110024,Le Hoang Nhu Thao,07/07/2002,Nu,1451386
20110025,Nguyen Thi Phuong Thi,17/12/2002,Nam,8112057
20110026,Mai Huynh Chi Thong,10/04/2002,Nam,9445872
20110027,Dang Pham Anh Thu,23/06/2002,Nu,3698812
20110028,Ngo Thien Thu,18/09/2002,Nam,1896238
20110029,Nguyen Chi Hoa Thuan,25/09/2002,Nam,7036457
20110030,Cao Hoang Khanh Tran,10/12/2002,Nu,3928925
19120057,Dinh Hoai Phuc,25/10/2000,Nam,4945850
19120059,Nguyen Hanh Phuc,26/11/2000,Nam,3944792
19120061,Nguyen Kim Phuc,10/12/2000,Nu,2355896
19120063,Nguyen Vuong Hoang Phuc,26/03/2000,Nam,6636008
19120065,Vo Nguyen Huu Phuoc,24/11/2000,Nam,2891017
19120067,Cao Xuan Hong Phuong,03/08/2000,Nu,4765280
19120069,Dang Thi Hoang Phuong,08/12/2000,Nam,4770602
19120071,Nguyen Hoang Phuong,19/05/2000,Nam,6354966
19120073,Nguyen Nam Phuong,29/05/2000,Nu,1479640
19120075,Tran Thi Thu Phuong,04/10/2000,Nam,7280101
19120077,Bui Dinh Minh Quan,09/10/2000,Nam,7043774
19120079,Nguyen Hoang Quan,03/02/2000,Nu,7601726
19120081,Nguyen Minh Quan,18/03/2000,Nam,2013507
19120083,Tran Quan,12/05/2000,Nam,1740123
19120085,Vo Minh Quan,01/07/2000,Nu,9742689
19120087,Huynh Nhat Quang,20/12/2000,Nam,9365492
19120089,Vo Phan Thi To Quyen,13/02/2000,Nam,7602135
19120091,Ho Thi Nhu Quynh,19/08/2000,Nu,3959861
19120093,Bui Huynh Phuoc Sang,02/11/2000,Nam,5450677
19120095,Tran Ngoc Son,28/04/2000,Nam,3762283
19120097,Tran Thanh Tam,17/10/2000,Nu,6254554
19120099,Nguyen Le Thanh Thang,28/10/2000,Nam,6836539
19120101,Nguyen Tuan Thanh,17/11/2000,Nam,8711009
19120103,Nguyen Ngoc Thanh Thao,04/06/2000,Nu,8746546
19120105,Dang Ngoc Thi,17/09/2000,Nam,6758165
19120107,Ngo Ngoc Linh Thi,14/06/2000,Nam,3521718
19120109,Nguyen Thi Cam Thi,06/08/2000,Nu,8094019
19120111,Tran Duc Thien,02/11/2000,Nam,8726478
19120113,Tran Minh Thien,05/07/2000,Nam,8868992
19120115,Lai Thi Anh Thu,06/01/2000,Nu,3141619
