STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
83,17110023,Nguyen Linh,17TTH1,8,10,10,9.4
84,17110024,Phung Minh Kha,17TTH1,5,6,5,5.6
85,17110025, Hoang Long,17TTH1,10,10,7,9.7
86,17110026, Hoai Khanh Ly,17TTH1,8,7,9,7.5
87,17110027,Hoang My,17TTH1,9,4,8,5.9
88,17110028,Ky Nam,17TTH1,6,10,4,8.2
89,17110029,Vo Thuy ,17TTH1,6,10,10,8.8
90,17110030,Thuy Nhien,17TTH1,5,9,4,7.3
91,18170001,Thien Nhan,18HOH1,6,4,5,4.7
92,18170002,Ha Nhan,18HOH1,6,9,5,7.7
93,18170003,Nga Tai,18HOH1,4,8,7,6.7
94,18170004,Ton Thu,18HOH1,9,10,4,9.1
95,18170005,Thanh Nhan,18HOH1,7,8,7,7.6
96,18170006,Ton Linh,18HOH1,4,7,10,6.4
97,18170007,Nguyen Khang,18HOH1,4,4,6,4.2
98,18170008,Khanh Dien,18HOH1,7,10,4,8.5
99,18170009,Tau Ran,18HOH1,8,9,4,8.2
100,18170010,Thien Nguyen,18HOH1,4,5,6,4.8
101,18170011,Thong Sanh,18HOH1,10,5,10,7
102,18170012,Sinh Nhut,18HOH1,4,4,8,4.4
103,18170013,Khang Khang,18HOH1,10,10,10,10
104,18170014,Huy ha,18HOH1,7,7,9,7.2
105,18170015,Hung Phuc,18HOH1,10,4,5,5.9
106,18170016,le Cao,18HOH1,8,4,8,5.6
107,18170017,Le Hoang,18HOH1,6,6,10,6.4
108,18170018,Ling Trong,18HOH1,6,8,6,7.2
109,18170019,Sa Thi Man,18HOH1,9,4,7,5.8
110,18170020,Xuat Son,18HOH1,7,5,9,6
111,18170021,But Linh,18HOH1,5,8,6,6.9
112,18170022,Quy Khu,18HOH1,5,6,7,5.8
113,18170023,Khap Huyet,18HOH1,5,9,10,7.9
114,18170024,Van May,18HOH1,5,6,4,5.5
115,18170025,Ta Truc,18HOH1,9,4,6,5.7
116,18170026,Han Thien,18HOH1,9,5,10,6.7
117,18170027,Sa Tuoc,18HOH1,7,8,10,7.9
118,18170028,Khiem Phuc,18HOH1,10,5,5,6.5
119,18170029,Khoi Thu,18HOH1,9,5,7,6.4
120,18170030,Van Da,18HOH1,10,5,8,6.8
