STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
47,17120047,Co Phai ,17CTT2,9,10,8,9.5
48,17120048,La Nhung,17CTT2,6,9,9,8.1
49,17120049,Con Nguoi,17CTT2,10,7,9,8.1
50,17120050,Ly Tri,17CTT2,9,7,9,7.8
51,17120051,Quyet Moi ,17CTT2,8,7,8,7.4
52,17120052,Van Vuong,17CTT2,9,6,10,7.3
53,17120053,Suy Tnh,17CTT2,10,10,9,9.9
54,17120054,Can Than,17CTT2,9,8,6,8.1
55,17120055,Thoi Gian,17CTT2,6,7,10,7
56,17120056,Dai Truong,17CTT2,7,8,7,7.6
57,17120057,Hoc Gia,17CTT2,7,8,6,7.5
58,17120058,Gieo Rat,17CTT2,6,10,6,8.4
59,17120059,Quan Diem,17CTT2,7,6,9,6.6
60,17120060,Thong Nhat,17CTT2,9,6,10,7.3
61,18170001,Thien Nhan,18HOH1,10,9,7,9.1
62,18170002,Ha Nhan,18HOH1,6,6,9,6.3
63,18170003,Nga Tai,18HOH1,7,9,8,8.3
64,18170004,Ton Thu,18HOH1,6,7,9,6.9
65,18170005,Thanh Nhan,18HOH1,6,8,8,7.4
66,18170006,Ton Linh,18HOH1,8,9,7,8.5
67,18170007,Nguyen Khang,18HOH1,9,7,10,7.9
68,18170008,Khanh Dien,18HOH1,9,7,9,7.8
69,18170009,Tau Ran,18HOH1,8,7,10,7.6
70,18170010,Thien Nguyen,18HOH1,10,9,8,9.2
71,18170011,Thong Sanh,18HOH1,7,7,6,6.9
72,18170012,Sinh Nhut,18HOH1,6,9,8,8
73,18170013,Khang Khang,18HOH1,7,10,7,8.8
74,18170014,Huy ha,18HOH1,10,10,10,10
75,18170015,Hung Phuc,18HOH1,8,6,6,6.6
76,18170016,le Cao,18HOH1,10,8,9,8.7
77,18170017,Le Hoang,18HOH1,8,9,6,8.4
78,18170018,Ling Trong,18HOH1,10,9,9,9.3
79,18170019,Sa Thi Man,18HOH1,9,6,7,7
80,18170020,Xuat Son,18HOH1,10,8,7,8.5
81,18170021,But Linh,18HOH1,8,9,6,8.4
82,18170022,Quy Khu,18HOH1,8,7,9,7.5
83,18170023,Khap Huyet,18HOH1,10,10,7,9.7
84,18170024,Van May,18HOH1,7,6,8,6.5
85,18170025,Ta Truc,18HOH1,6,10,7,8.5
86,18170026,Han Thien,18HOH1,8,7,10,7.6
87,18170027,Sa Tuoc,18HOH1,6,9,10,8.2
88,18170028,Khiem Phuc,18HOH1,6,8,8,7.4
89,18170029,Khoi Thu,18HOH1,9,10,9,9.6
90,18170030,Van Da,18HOH1,10,9,10,9.4
91,17171717,Le Hoai Anh,17HOH1,7,8,7,7.6
92,17171718,Le Quynh Anh,17HOH1,10,7,6,7.8
93,17171719,Hoang Chi Vo,17HOH1,7,6,7,6.4
94,17171720,Nguyen Gia Bao,17HOH1,10,10,7,9.7
95,17171721,Nguyen Kim ,17HOH1,10,7,8,8
96,17171722,Nguyen Anh Bao,17HOH1,10,10,7,9.7
97,17171723,Tran Hoang Anh Khoa,17HOH1,7,9,8,8.3
98,17171724,Tran Hoang Khoi,17HOH1,9,9,8,8.9
99,17171725,Du Quang Luc,17HOH1,8,7,9,7.5
100,17171726,Nguyen Hung Luc,17HOH1,6,7,8,6.8
101,17171727,Nguyen Huu Minh,17HOH1,8,9,6,8.4
102,17171728,Nguyen Truong Thang,17HOH1,10,10,8,9.8
103,17171729,Dieu Ngoc,17HOH1,9,9,8,8.9
104,17171730,Truong Tieu Thanh,17HOH1,8,8,9,8.1
105,17171731,Duong Ngoc Phong,17HOH1,9,10,8,9.5
106,17171732,To Tran Thien Phuc,17HOH1,9,10,8,9.5
107,17171733,Nguy Anh Quan,17HOH1,6,9,6,7.8
108,17171734,Vo Thanh Thien,17HOH1,6,9,9,8.1
109,17171735,Nguyen Huynh Tram,17HOH1,8,9,8,8.6
110,17171736,Le Hoang Thien Y,17HOH1,6,9,9,8.1
111,17171737,Ly Tinh,17HOH1,9,8,6,8.1
112,17171738,Le Loc,17HOH1,9,7,8,7.7
113,17171739,Gigolo,17HOH1,9,7,10,7.9
114,17171740,Tyrant,17HOH1,7,9,8,8.3
115,17171741,Racist,17HOH1,9,10,8,9.5
116,17171742,Brotherhood,17HOH1,6,7,6,6.6
117,17171743,Robinhood,17HOH1,6,9,9,8.1
118,17171744,Captain Kirt,17HOH1,6,7,6,6.6
119,17171745,Di Van,17HOH1,10,9,7,9.1
120,17171746,Do Day,17HOH1,8,10,9,9.3
121,19170020,Nguyen Thi Thuy Duong,19HOH1,7,10,6,8.7
122,19170021,Phan Thi Ngoc Duyen,19HOH1,6,6,8,6.2
123,19170022,Bui Ngoc Cam Giang,19HOH1,9,7,10,7.9
124,19170023,Nguyen Huu Tuan Hiep,19HOH1,10,9,10,9.4
125,19170024,Tran Thi Hoai My,19HOH1,6,6,8,6.2
126,19170025,Dang Gia Huong,19HOH1,10,10,10,10
127,19170026,Le Thai Phuong Khanh,19HOH1,6,9,8,8
128,19170027,Phan Dang Khoi,19HOH1,7,7,6,6.9
129,19170028,Nguyen Trong Khuong,19HOH1,6,7,8,6.8
130,19170029,Do Thi Phuong Linh,19HOH1,6,6,7,6.1
131,19170030,Le Hoang Minh,19HOH1,8,10,10,9.4
132,19170031,Duong My Mui,19HOH1,9,8,6,8.1
133,19170032,Ho Thi My My,19HOH1,9,9,10,9.1
134,19170033,Nguyen Thi Thien Nga,19HOH1,10,7,8,8
135,19170034,Lai Truc Phuong,19HOH1,6,10,9,8.7
136,19170035,Le Nguyen Cuc Phuong,19HOH1,9,9,9,9
137,19170036,Nguyen Thien Quang,19HOH1,10,9,10,9.4
138,19170037,Tran Tu Quyen,19HOH1,7,6,9,6.6
139,19170038,Nguyen Nhu Quynh,19HOH1,10,8,8,8.6
140,19170039,Lam Thi Thu Thao,19HOH1,9,10,8,9.5
141,19170040,Ho Ngoc Thao Tien,19HOH1,6,9,9,8.1
142,19170041,Nguyen Huynh Thuy Tien,19HOH1,7,8,7,7.6
143,19170042,Pham Thanh Toan,19HOH1,8,7,8,7.4
144,19170043,Vo Hoai Nhu Truc,19HOH1,9,10,8,9.5
145,19170044,Le Ngoc Minh Tuyen,19HOH1,8,8,9,8.1
146,19170045,Truong Nhat Uyen,19HOH1,10,6,10,7.6
147,19170046,Ngo Minh Chau,19HOH1,6,10,7,8.5
148,19170047,Duong Tan Dat,19HOH1,8,10,7,9.1
149,19170048,Tran Thi My Dieu,19HOH1,8,9,6,8.4
150,19170049,Do Huy Du,19HOH1,8,10,7,9.1
