STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
98,18120040,Hua Vo Thien,18CTT2,4,9,9,7.5
99,18120041,Han Lap,18CTT2,5,5,7,5.2
100,18120042,Huy Hoang,18CTT2,5,8,6,6.9
101,18120043,Ghe Sa,18CTT2,9,6,6,6.9
102,18120044,Khuong An An,18CTT2,5,7,7,6.4
103,18120045,Khuong Vong,18CTT2,6,8,7,7.3
104,18120046,Lam Bao Ngoc,18CTT2,8,9,7,8.5
105,18120047,Lam Van Thien,18CTT2,5,6,7,5.8
106,18120048,Long Tuoc,18CTT2,6,7,6,6.6
107,18120049,Luc Tram,18CTT2,7,9,6,8.1
108,18120050,Mieu A Cau,18CTT2,10,8,7,8.5
109,18120051,Nga Tam,18CTT2,5,7,6,6.3
110,18120052,Ngo Th?a An,18CTT2,10,10,7,9.7
111,18120053,Nguyen Hoa,18CTT2,8,5,9,6.3
112,18120054,Nguyen Thi A,18CTT2,4,9,7,7.3
113,18120055,Thien Sinh,18CTT2,6,9,8,8
114,18120056,Tran Binh An,18CTT2,5,9,6,7.5
115,18120057,Tran Vong Tinh,18CTT2,6,6,10,6.4
116,18120058,Truong Tieu Pham,18CTT2,7,6,4,6.1
117,18120059,Vuong Chi Hao,18CTT2,5,9,10,7.9
118,18120060,Vuong Thong Thien,18CTT2,10,6,7,7.3
119,18120061,Vuong Vong Thien,18CTT2,9,5,8,6.5
120,18120062,Vuong Trieu,18CTT2,8,10,8,9.2
121,18170001,Thien Nhan,18HOH1,10,7,6,7.8
122,18170002,Ha Nhan,18HOH1,8,10,9,9.3
123,18170003,Nga Tai,18HOH1,7,8,8,7.7
124,18170004,Ton Thu,18HOH1,7,4,4,4.9
125,18170005,Thanh Nhan,18HOH1,10,9,7,9.1
126,18170006,Ton Linh,18HOH1,5,5,8,5.3
127,18170007,Nguyen Khang,18HOH1,5,10,6,8.1
128,18170008,Khanh Dien,18HOH1,4,6,4,5.2
129,18170009,Tau Ran,18HOH1,4,6,10,5.8
130,18170010,Thien Nguyen,18HOH1,9,5,8,6.5
131,18170011,Thong Sanh,18HOH1,10,6,6,7.2
132,18170012,Sinh Nhut,18HOH1,5,4,5,4.4
133,18170013,Khang Khang,18HOH1,10,8,7,8.5
134,18170014,Huy ha,18HOH1,7,5,8,5.9
135,18170015,Hung Phuc,18HOH1,6,6,10,6.4
136,18170016,le Cao,18HOH1,9,7,5,7.4
137,18170017,Le Hoang,18HOH1,8,4,4,5.2
138,18170018,Ling Trong,18HOH1,10,7,10,8.2
139,18170019,Sa Thi Man,18HOH1,9,6,9,7.2
140,18170020,Xuat Son,18HOH1,8,6,9,6.9
141,18170021,But Linh,18HOH1,9,4,7,5.8
142,18170022,Quy Khu,18HOH1,7,9,9,8.4
143,18170023,Khap Huyet,18HOH1,9,9,9,9
144,18170024,Van May,18HOH1,6,4,9,5.1
145,18170025,Ta Truc,18HOH1,6,5,6,5.4
146,18170026,Han Thien,18HOH1,5,7,5,6.2
147,18170027,Sa Tuoc,18HOH1,6,9,4,7.6
148,18170028,Khiem Phuc,18HOH1,9,4,10,6.1
149,18170029,Khoi Thu,18HOH1,8,8,5,7.7
150,18170030,Van Da,18HOH1,7,9,9,8.4
