STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
73,17120013,Khuong Tu,17CTT1,3,10,7,7.6
74,17120014,Tu Tran,17CTT1,6,4,6,4.8
75,17120015,Cam Cuc,17CTT1,10,8,8,8.6
76,17120016,Anh Mong,17CTT1,10,3,7,5.5
77,17120017,Tung Trai,17CTT1,4,4,10,4.6
78,17120018,Truoc Het,17CTT1,7,8,8,7.7
79,17120019,Hoan Lai,17CTT1,8,6,6,6.6
80,17120020,Phung Dieu,17CTT1,5,5,7,5.2
81,17120021,Khuong Nha,17CTT1,5,8,9,7.2
82,17120022,Trai Dang,17CTT1,6,8,3,6.9
83,17120023,Thuc TE,17CTT1,10,6,3,6.9
84,17120024,Giai Thich,17CTT1,9,7,4,7.3
85,17120025, Thu Hut,17CTT1,4,10,4,7.6
86,17120026,Nhat Chinh,17CTT1,3,7,7,5.8
87,17120027,Dang Duc,17CTT1,4,5,10,5.2
88,17120028,Dang Cuc,17CTT1,4,7,10,6.4
89,17120029,Thua Thoi,17CTT1,6,3,3,3.9
90,17120030,Khoi Thi,17CTT1,9,10,9,9.6
91,17120031,Bach Thanh Chien,17CTT2,3,9,3,6.6
92,17120032,Hoang Khuy,17CTT2,7,7,7,7
93,17120033,Huynh Hoang,17CTT2,9,6,10,7.3
94,17120034,Hoang Thu tu,17CTT2,7,8,3,7.2
95,17120035,Tu Huu Tinh,17CTT2,8,4,7,5.5
96,17120036,Tinh Thin,17CTT2,4,6,3,5.1
97,17120037,Hoang Ha,17CTT2,8,3,4,4.6
98,17120038,Buong Tha ,17CTT2,7,5,8,5.9
99,17120039,Tha Thu,17CTT2,7,9,10,8.5
100,17120040,Gu Chao,17CTT2,9,6,6,6.9
101,17120041,Giang Ha,17CTT2,10,3,6,5.4
102,17120042,Son Dia,17CTT2,4,5,9,5.1
103,17120043,Dia Chan,17CTT2,7,9,8,8.3
104,17120044,Khinh Than,17CTT2,7,10,9,9
105,17120045,Khai Hoang,17CTT2,9,8,9,8.4
106,17120046,Chung Ta,17CTT2,9,4,4,5.5
107,17120047,Co Phai ,17CTT2,8,6,7,6.7
108,17120048,La Nhung,17CTT2,8,3,7,4.9
109,17120049,Con Nguoi,17CTT2,8,10,8,9.2
110,17120050,Ly Tri,17CTT2,3,4,10,4.3
111,17120051,Quyet Moi ,17CTT2,4,7,7,6.1
112,17120052,Van Vuong,17CTT2,8,3,4,4.6
113,17120053,Suy Tnh,17CTT2,3,5,3,4.2
114,17120054,Can Than,17CTT2,4,10,8,8
115,17120055,Thoi Gian,17CTT2,7,3,10,4.9
116,17120056,Dai Truong,17CTT2,10,7,3,7.5
117,17120057,Hoc Gia,17CTT2,7,7,10,7.3
118,17120058,Gieo Rat,17CTT2,4,8,6,6.6
119,17120059,Quan Diem,17CTT2,5,8,8,7.1
120,17120060,Thong Nhat,17CTT2,7,9,8,8.3
