STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
64,17120004,Nhanh cham,17CTT1,5,6,6,5.7
65,17120005,Sao Tai,17CTT1,10,6,10,7.6
66,17120006,Hoan Toan,17CTT1,7,8,8,7.7
67,17120007,Van Toan,17CTT1,7,5,9,6
68,17120008,Nhu Y,17CTT1,7,5,10,6.1
69,17120009,Ngoc Tram,17CTT1,5,10,9,8.4
70,17120010,Tram Tinh ,17CTT1,10,10,10,10
71,17120011,Vo Menh,17CTT1,5,8,9,7.2
72,17120012,Song Senh,17CTT1,6,9,6,7.8
73,17120013,Khuong Tu,17CTT1,9,9,9,9
74,17120014,Tu Tran,17CTT1,5,6,7,5.8
75,17120015,Cam Cuc,17CTT1,10,10,10,10
76,17120016,Anh Mong,17CTT1,9,8,8,8.3
77,17120017,Tung Trai,17CTT1,5,6,9,6
78,17120018,Truoc Het,17CTT1,7,10,7,8.8
79,17120019,Hoan Lai,17CTT1,8,9,9,8.7
80,17120020,Phung Dieu,17CTT1,5,10,8,8.3
81,17120021,Khuong Nha,17CTT1,5,6,10,6.1
82,17120022,Trai Dang,17CTT1,8,9,6,8.4
83,17120023,Thuc TE,17CTT1,7,9,7,8.2
84,17120024,Giai Thich,17CTT1,8,6,9,6.9
85,17120025, Thu Hut,17CTT1,6,7,7,6.7
86,17120026,Nhat Chinh,17CTT1,9,7,6,7.5
87,17120027,Dang Duc,17CTT1,9,10,6,9.3
88,17120028,Dang Cuc,17CTT1,9,9,7,8.8
89,17120029,Thua Thoi,17CTT1,5,5,5,5
90,17120030,Khoi Thi,17CTT1,7,7,6,6.9
91,17120031,Bach Thanh Chien,17CTT2,10,10,10,10
92,17120032,Hoang Khuy,17CTT2,9,6,7,7
93,17120033,Huynh Hoang,17CTT2,10,5,9,6.9
94,17120034,Hoang Thu tu,17CTT2,8,5,8,6.2
95,17120035,Tu Huu Tinh,17CTT2,10,9,6,9
96,17120036,Tinh Thin,17CTT2,10,10,7,9.7
97,17120037,Hoang Ha,17CTT2,5,5,5,5
98,17120038,Buong Tha ,17CTT2,10,10,7,9.7
99,17120039,Tha Thu,17CTT2,9,6,10,7.3
100,17120040,Gu Chao,17CTT2,9,9,6,8.7
101,17120041,Giang Ha,17CTT2,5,8,7,7
102,17120042,Son Dia,17CTT2,9,9,7,8.8
103,17120043,Dia Chan,17CTT2,8,10,6,9
104,17120044,Khinh Than,17CTT2,9,7,10,7.9
105,17120045,Khai Hoang,17CTT2,6,9,6,7.8
106,17120046,Chung Ta,17CTT2,7,10,10,9.1
107,17120047,Co Phai ,17CTT2,10,5,5,6.5
108,17120048,La Nhung,17CTT2,10,8,7,8.5
109,17120049,Con Nguoi,17CTT2,7,6,10,6.7
110,17120050,Ly Tri,17CTT2,8,8,5,7.7
111,17120051,Quyet Moi ,17CTT2,5,6,7,5.8
112,17120052,Van Vuong,17CTT2,10,9,5,8.9
113,17120053,Suy Tnh,17CTT2,10,7,9,8.1
114,17120054,Can Than,17CTT2,10,8,10,8.8
115,17120055,Thoi Gian,17CTT2,5,5,8,5.3
116,17120056,Dai Truong,17CTT2,8,6,5,6.5
117,17120057,Hoc Gia,17CTT2,7,10,7,8.8
118,17120058,Gieo Rat,17CTT2,9,6,9,7.2
119,17120059,Quan Diem,17CTT2,5,10,6,8.1
120,17120060,Thong Nhat,17CTT2,5,9,7,7.6
