ID,Name,Birth,Sex,Idsocial
17150031,Truong  Trong Quoc,27/12/1999,Nu,9770424
17150032,Vo Hoa,14/12/1999,Nam,6894932
19110001,Nguyen Thi Thu Trang,10/11/2000,Nam,4863031
19110002,Le Tran Thanh Truc,03/07/2000,Nam,1132433
19110003,Bui Trinh Trung,24/09/2000,Nu,6435089
19110004,Tran Anh Tuan,25/02/2000,Nam,2176236
19110005,Ho Ngoc Tuyen,22/07/2000,Nam,5046765
19110006,Nguyen Phuong Uyen,29/11/2000,Nu,3882790
19110007,Nguyen Vo Thao Vy,14/06/2000,Nam,3898013
19110008,Phan Tran Nhat Vy,10/04/2000,Nam,1030755
19110009,Nguyen Ngoc Xuyen,24/02/2000,Nu,3505346
19110010,Luu Huu Phuoc,19/05/2000,Nam,1982911
19110011,Le Quoc An,17/02/2000,Nam,5512644
19110012,Nguyen Tran Thien An,11/03/2000,Nu,8611497
19110013,Tran Vu Hong An,21/11/2000,Nam,2698915
19110014,Bui Thi Ngoc Anh,11/10/2000,Nam,6559168
19110015,Huynh Ngoc Que Anh,01/03/2000,Nu,3402810
19110016,Nguyen Phuc Tai Anh,26/03/2000,Nam,3101584
19110017,Nguyen Quynh Anh,10/04/2000,Nam,1493118
19110018,Pham Thi Duy Anh,02/01/2000,Nu,6894182
19110019,Pham Thi Phuong Anh,20/12/2000,Nam,2887511
19110020,Pham Thi Trang Anh,06/05/2000,Nam,5206453
19110021,Tran Do Van Anh,12/05/2000,Nu,1441073
19110022,Tran Thi Van Anh,03/11/2000,Nam,2442154
19110023,Vo Tung Anh,15/01/2000,Nam,4155746
19110024,Vu Thi Tu Anh,15/07/2000,Nu,9218462
19110025,Do Thi Ngoc Anh,07/09/2000,Nam,3491923
19110026,Nguyen Thai Bao,29/12/2000,Nam,2652417
19110027,Tran Duc Hoang Bao,09/08/2000,Nu,3313348
19110028,Le Thi Thanh Binh,22/02/2000,Nam,3793637
19110029,Nguyen Ngoc Thanh Binh,05/03/2000,Nam,9740891
19110030,Pham Nhu Binh,24/04/2000,Nu,7697471
19170020,Nguyen Thi Thuy Duong,01/05/2001,Nam,4409634
19170021,Phan Thi Ngoc Duyen,29/06/2001,Nam,8251799
19170022,Bui Ngoc Cam Giang,01/08/2001,Nu,6313984
19170023,Nguyen Huu Tuan Hiep,02/09/2001,Nam,8290972
19170024,Tran Thi Hoai My,08/02/2001,Nam,1913528
19170025,Dang Gia Huong,20/07/2001,Nu,5462502
19170026,Le Thai Phuong Khanh,22/08/2001,Nam,9810384
19170027,Phan Dang Khoi,31/05/2001,Nam,6252913
19170028,Nguyen Trong Khuong,07/03/2001,Nu,3516018
19170029,Do Thi Phuong Linh,05/02/2001,Nam,4750001
19170030,Le Hoang Minh,23/08/2001,Nam,7314371
19170031,Duong My Mui,25/12/2001,Nu,8229894
19170032,Ho Thi My My,27/03/2001,Nam,9788567
19170033,Nguyen Thi Thien Nga,13/07/2001,Nam,7673306
19170034,Lai Truc Phuong,29/11/2001,Nu,1955086
19170035,Le Nguyen Cuc Phuong,13/10/2001,Nam,3781196
19170036,Nguyen Thien Quang,17/07/2001,Nam,6666611
19170037,Tran Tu Quyen,18/09/2001,Nu,6173242
19170038,Nguyen Nhu Quynh,14/08/2001,Nam,5452463
19170039,Lam Thi Thu Thao,23/06/2001,Nam,8055699
19170040,Ho Ngoc Thao Tien,30/12/2001,Nu,6773088
19170041,Nguyen Huynh Thuy Tien,14/12/2001,Nam,2740475
19170042,Pham Thanh Toan,18/08/2001,Nam,2413356
19170043,Vo Hoai Nhu Truc,03/10/2001,Nu,2243065
19170044,Le Ngoc Minh Tuyen,17/04/2001,Nam,7670792
19170045,Truong Nhat Uyen,27/06/2001,Nam,7078102
19170046,Ngo Minh Chau,21/02/2001,Nu,7805730
19170047,Duong Tan Dat,20/08/2001,Nam,1345252
19170048,Tran Thi My Dieu,09/05/2001,Nam,5379104
19170049,Do Huy Du,14/04/2001,Nu,3877441
