STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
36,20170006,Cao Xuan Hong Phuong,20HOH1,8,5,8,6.2
37,20170007,Dang Thi Hoang Phuong,20HOH1,9,10,4,9.1
38,20170008,Nguyen Hoang Phuong,20HOH1,4,6,6,5.4
39,20170009,Nguyen Nam Phuong,20HOH1,9,4,3,5.4
40,20170010,Tran Thi Thu Phuong,20HOH1,6,9,7,7.9
41,20170011,Bui Dinh Minh Quan,20HOH1,10,8,3,8.1
42,20170012,Nguyen Hoang Quan,20HOH1,6,4,5,4.7
43,20170013,Nguyen Minh Quan,20HOH1,6,9,3,7.5
44,20170014,Tran Quan,20HOH1,3,5,5,4.4
45,20170015,Vo Minh Quan,20HOH1,10,6,3,6.9
46,20170016,Huynh Nhat Quang,20HOH1,6,9,5,7.7
47,20170017,Vo Phan Thi To Quyen,20HOH1,6,9,8,8
48,20170018,Ho Thi Nhu Quynh,20HOH1,5,4,8,4.7
49,20170019,Bui Huynh Phuoc Sang,20HOH1,8,4,4,5.2
50,20170020,Tran Ngoc Son,20HOH1,5,10,6,8.1
51,20170021,Tran Thanh Tam,20HOH1,5,5,3,4.8
52,20170022,Nguyen Le Thanh Thang,20HOH1,6,7,6,6.6
53,20170023,Nguyen Tuan Thanh,20HOH1,6,8,5,7.1
54,20170024,Nguyen Ngoc Thanh Thao,20HOH1,3,3,3,3
55,20170025,Dang Ngoc Thi,20HOH1,9,5,4,6.1
56,20170026,Ngo Ngoc Linh Thi,20HOH1,10,7,3,7.5
57,20170027,Nguyen Thi Cam Thi,20HOH1,10,10,4,9.4
58,20170028,Tran Duc Thien,20HOH1,6,8,6,7.2
59,20170029,Tran Minh Thien,20HOH1,4,3,8,3.8
60,20170030,Lai Thi Anh Thu,20HOH1,3,4,7,4
61,20150031,Nguyen Thi Thuy Duong,20SHH2,5,5,6,5.1
62,20150032,Phan Thi Ngoc Duyen,20SHH2,5,10,6,8.1
63,20150033,Bui Ngoc Cam Giang,20SHH2,9,5,8,6.5
64,20150034,Nguyen Huu Tuan Hiep,20SHH2,7,7,8,7.1
65,20150035,Tran Thi Hoai My,20SHH2,3,9,3,6.6
66,20150036,Dang Gia Huong,20SHH2,7,9,7,8.2
67,20150037,Le Thai Phuong Khanh,20SHH2,3,5,3,4.2
68,20150038,Phan Dang Khoi,20SHH2,5,5,8,5.3
69,20150039,Nguyen Trong Khuong,20SHH2,4,9,7,7.3
70,20150040,Do Thi Phuong Linh,20SHH2,7,10,3,8.4
71,20150041,Le Hoang Minh,20SHH2,7,4,4,4.9
72,20150042,Duong My Mui,20SHH2,5,10,6,8.1
73,20150043,Ho Thi My My,20SHH2,6,6,8,6.2
74,20150044,Nguyen Thi Thien Nga,20SHH2,7,5,5,5.6
75,20150045,Lai Truc Phuong,20SHH2,7,7,6,6.9
76,20150046,Le Nguyen Cuc Phuong,20SHH2,4,9,6,7.2
77,20150047,Nguyen Thien Quang,20SHH2,7,9,3,7.8
78,20150048,Tran Tu Quyen,20SHH2,5,3,8,4.1
79,20150049,Nguyen Nhu Quynh,20SHH2,4,10,10,8.2
80,20150050,Lam Thi Thu Thao,20SHH2,6,5,4,5.2
81,20150051,Ho Ngoc Thao Tien,20SHH2,9,7,6,7.5
82,20150052,Nguyen Huynh Thuy Tien,20SHH2,5,5,4,4.9
83,20150053,Pham Thanh Toan,20SHH2,5,8,4,6.7
84,20150054,Vo Hoai Nhu Truc,20SHH2,10,4,9,6.3
85,20150055,Le Ngoc Minh Tuyen,20SHH2,6,8,5,7.1
86,20150056,Truong Nhat Uyen,20SHH2,4,10,7,7.9
87,20150057,Ngo Minh Chau,20SHH2,9,7,3,7.2
88,20150058,Duong Tan Dat,20SHH2,6,4,4,4.6
89,20150059,Tran Thi My Dieu,20SHH2,3,7,5,5.6
90,20150060,Do Huy Du,20SHH2,10,8,10,8.8
91,20110001,Pham Huy Truong Duc,20TTH1,8,9,6,8.4
92,20110002,Vo Ho Thanh Duy,20TTH1,6,10,7,8.5
93,20110003,Le Thi Thuy Giang,20TTH1,3,8,8,6.5
94,20110004,Huynh Gia Han,20TTH1,9,5,4,6.1
95,20110005,Nguyen Thi Ngoc Han,20TTH1,6,9,4,7.6
96,20110006,Ngo Quoc Hieu,20TTH1,6,10,8,8.6
97,20110007,Tran Minh Hoang,20TTH1,6,7,5,6.5
98,20110008,Nguyen Thi My Hong,20TTH1,9,10,7,9.4
99,20110009,Truong Nguyen Ngoc Hue,20TTH1,5,5,10,5.5
100,20110010,Van Ngoc Khai,20TTH1,10,8,10,8.8
101,20110011,Vo Phi Long,20TTH1,3,9,9,7.2
102,20110012,Nguyen Viet Luan,20TTH1,3,7,9,6
103,20110013,Khuu To Nga,20TTH1,7,7,9,7.2
104,20110014,Nguyen Luu Bich Ngan,20TTH1,10,4,5,5.9
105,20110015,Truong Thanh Ngan,20TTH1,3,7,5,5.6
106,20110016,Vo Thanh Ngan,20TTH1,5,8,9,7.2
107,20110017,Vo Thi Hong Nguyen,20TTH1,3,10,3,7.2
108,20110018,Nguyen Quynh Nhu,20TTH1,4,3,8,3.8
109,20110019,Phan Thi Hoang Oanh,20TTH1,8,9,4,8.2
110,20110020,Bui Lieu Mai Phuong,20TTH1,7,4,8,5.3
111,20110021,Pham Le Anh Quan,20TTH1,9,4,5,5.6
112,20110022,Nguyen Ngoc Nhu Quynh,20TTH1,6,10,3,8.1
113,20110023,Dinh Van Thanh,20TTH1,3,5,8,4.7
114,20110024,Le Hoang Nhu Thao,20TTH1,5,6,10,6.1
115,20110025,Nguyen Thi Phuong Thi,20TTH1,7,6,8,6.5
116,20110026,Mai Huynh Chi Thong,20TTH1,6,7,10,7
117,20110027,Dang Pham Anh Thu,20TTH1,10,5,8,6.8
118,20110028,Ngo Thien Thu,20TTH1,10,8,8,8.6
119,20110029,Nguyen Chi Hoa Thuan,20TTH1,5,5,8,5.3
120,20110030,Cao Hoang Khanh Tran,20TTH1,8,7,8,7.4
