STT,MSSV,TEN,LOP,DIEM GIUA KI,DIEM CUOI KI,DIEM KHAC,TONG KET
49,20170019,Bui Huynh Phuoc Sang,20HOH1,10,3,3,5.1
50,20170020,Tran Ngoc Son,20HOH1,5,7,6,6.3
51,20170021,Tran Thanh Tam,20HOH1,4,4,4,4
52,20170022,Nguyen Le Thanh Thang,20HOH1,5,8,4,6.7
53,20170023,Nguyen Tuan Thanh,20HOH1,8,9,3,8.1
54,20170024,Nguyen Ngoc Thanh Thao,20HOH1,4,8,7,6.7
55,20170025,Dang Ngoc Thi,20HOH1,4,3,4,3.4
56,20170026,Ngo Ngoc Linh Thi,20HOH1,5,6,8,5.9
57,20170027,Nguyen Thi Cam Thi,20HOH1,4,8,8,6.8
58,20170028,Tran Duc Thien,20HOH1,10,10,6,9.6
59,20170029,Tran Minh Thien,20HOH1,9,3,8,5.3
60,20170030,Lai Thi Anh Thu,20HOH1,3,5,4,4.3
61,20150001,Tran Ngoc Anh Thu,20SHH1,10,5,7,6.7
62,20150002,Nguyen Thi Cam Tien,20SHH1,8,4,10,5.8
63,20150003,Tran Thuy Tien,20SHH1,7,8,10,7.9
64,20150004,Tran Que Tram,20SHH1,8,10,6,9
65,20150005,Nguyen Thi Tuyet Tran,20SHH1,8,9,9,8.7
66,20150006,Bui Thi Le Trang,20SHH1,5,4,10,4.9
67,20150007,Pham Thi Phuong Trang,20SHH1,10,7,8,8
68,20150008,Pham Doan Minh Tri,20SHH1,6,7,8,6.8
69,20150009,Le Pham Minh Triet,20SHH1,6,8,6,7.2
70,20150010,Kieu Phuong Tu,20SHH1,7,4,4,4.9
71,20150011,Dang Hoang Minh Tuan,20SHH1,5,9,10,7.9
72,20150012,Nguyen Quoc Tuan,20SHH1,4,9,10,7.6
73,20150013,Nguyen Ngoc Khanh Tuong,20SHH1,8,8,5,7.7
74,20150014,Thai Thi Huynh Tuyen,20SHH1,3,4,8,4.1
75,20150015,Lam My Uyen,20SHH1,4,10,3,7.5
76,20150016,Ngo Thi Uyen,20SHH1,10,8,3,8.1
77,20150017,Le Khanh Vinh,20SHH1,9,6,6,6.9
78,20150018,Thai Minh Vu,20SHH1,3,3,10,3.7
79,20150019,Doan Trieu Vy,20SHH1,9,6,5,6.8
80,20150020,Huynh Thuy Vy,20SHH1,4,5,4,4.6
81,20150021,Le Yen Vy,20SHH1,9,9,8,8.9
82,20150022,Luong Cam Vy,20SHH1,10,5,10,7
83,20150023,Nguyen Pham Tuong Vy,20SHH1,3,10,5,7.4
84,20150024,Nguyen Pham Tuong Vy,20SHH1,10,10,7,9.7
85,20150025,Pham Ngoc Thuy Vy,20SHH1,7,8,4,7.3
86,20150026,Tran Thanh Vy,20SHH1,8,9,5,8.3
87,20150027,Hua Kim Yen,20SHH1,4,8,9,6.9
88,20150028,Nguyen Quynh Anh,20SHH1,10,5,9,6.9
89,20150029,Nguyen Thi Kim Anh,20SHH1,5,5,7,5.2
90,20150030,Mai Duc Canh,20SHH1,9,5,8,6.5
91,20150031,Nguyen Thi Thuy Duong,20SHH2,10,5,6,6.6
92,20150032,Phan Thi Ngoc Duyen,20SHH2,4,9,4,7
93,20150033,Bui Ngoc Cam Giang,20SHH2,9,10,7,9.4
94,20150034,Nguyen Huu Tuan Hiep,20SHH2,10,5,8,6.8
95,20150035,Tran Thi Hoai My,20SHH2,9,10,7,9.4
96,20150036,Dang Gia Huong,20SHH2,9,7,6,7.5
97,20150037,Le Thai Phuong Khanh,20SHH2,7,8,7,7.6
98,20150038,Phan Dang Khoi,20SHH2,10,8,6,8.4
99,20150039,Nguyen Trong Khuong,20SHH2,5,4,7,4.6
100,20150040,Do Thi Phuong Linh,20SHH2,8,4,5,5.3
101,20150041,Le Hoang Minh,20SHH2,3,8,10,6.7
102,20150042,Duong My Mui,20SHH2,5,3,9,4.2
103,20150043,Ho Thi My My,20SHH2,10,10,5,9.5
104,20150044,Nguyen Thi Thien Nga,20SHH2,5,6,7,5.8
105,20150045,Lai Truc Phuong,20SHH2,8,6,6,6.6
106,20150046,Le Nguyen Cuc Phuong,20SHH2,8,5,6,6
107,20150047,Nguyen Thien Quang,20SHH2,4,4,8,4.4
108,20150048,Tran Tu Quyen,20SHH2,5,10,8,8.3
109,20150049,Nguyen Nhu Quynh,20SHH2,4,8,4,6.4
110,20150050,Lam Thi Thu Thao,20SHH2,5,9,5,7.4
111,20150051,Ho Ngoc Thao Tien,20SHH2,7,5,7,5.8
112,20150052,Nguyen Huynh Thuy Tien,20SHH2,6,4,3,4.5
113,20150053,Pham Thanh Toan,20SHH2,6,10,8,8.6
114,20150054,Vo Hoai Nhu Truc,20SHH2,10,8,8,8.6
115,20150055,Le Ngoc Minh Tuyen,20SHH2,3,6,6,5.1
116,20150056,Truong Nhat Uyen,20SHH2,6,5,3,5.1
117,20150057,Ngo Minh Chau,20SHH2,7,5,9,6
118,20150058,Duong Tan Dat,20SHH2,9,10,4,9.1
119,20150059,Tran Thi My Dieu,20SHH2,10,3,3,5.1
120,20150060,Do Huy Du,20SHH2,5,7,5,6.2
