ID,Name,Birth,Sex,Idsocial
19170042,Pham Thanh Toan,18/08/2001,Nam,2413356
19170043,Vo Hoai Nhu Truc,03/10/2001,Nu,2243065
19170044,Le Ngoc Minh Tuyen,17/04/2001,Nam,7670792
19170045,Truong Nhat Uyen,27/06/2001,Nam,7078102
19170046,Ngo Minh Chau,21/02/2001,Nu,7805730
19170047,Duong Tan Dat,20/08/2001,Nam,1345252
19170048,Tran Thi My Dieu,09/05/2001,Nam,5379104
19170049,Do Huy Du,14/04/2001,Nu,3877441
19110001,Nguyen Thi Thu Trang,10/11/2000,Nam,4863031
19110002,Le Tran Thanh Truc,03/07/2000,Nam,1132433
19110003,Bui Trinh Trung,24/09/2000,Nu,6435089
19110004,Tran Anh Tuan,25/02/2000,Nam,2176236
19110005,Ho Ngoc Tuyen,22/07/2000,Nam,5046765
19110006,Nguyen Phuong Uyen,29/11/2000,Nu,3882790
19110007,Nguyen Vo Thao Vy,14/06/2000,Nam,3898013
19110008,Phan Tran Nhat Vy,10/04/2000,Nam,1030755
19110009,Nguyen Ngoc Xuyen,24/02/2000,Nu,3505346
19110010,Luu Huu Phuoc,19/05/2000,Nam,1982911
19110011,Le Quoc An,17/02/2000,Nam,5512644
19110012,Nguyen Tran Thien An,11/03/2000,Nu,8611497
19110013,Tran Vu Hong An,21/11/2000,Nam,2698915
19110014,Bui Thi Ngoc Anh,11/10/2000,Nam,6559168
19110015,Huynh Ngoc Que Anh,01/03/2000,Nu,3402810
19110016,Nguyen Phuc Tai Anh,26/03/2000,Nam,3101584
19110017,Nguyen Quynh Anh,10/04/2000,Nam,1493118
19110018,Pham Thi Duy Anh,02/01/2000,Nu,6894182
19110019,Pham Thi Phuong Anh,20/12/2000,Nam,2887511
19110020,Pham Thi Trang Anh,06/05/2000,Nam,5206453
19110021,Tran Do Van Anh,12/05/2000,Nu,1441073
19110022,Tran Thi Van Anh,03/11/2000,Nam,2442154
19110023,Vo Tung Anh,15/01/2000,Nam,4155746
19110024,Vu Thi Tu Anh,15/07/2000,Nu,9218462
19110025,Do Thi Ngoc Anh,07/09/2000,Nam,3491923
19110026,Nguyen Thai Bao,29/12/2000,Nam,2652417
19110027,Tran Duc Hoang Bao,09/08/2000,Nu,3313348
19110028,Le Thi Thanh Binh,22/02/2000,Nam,3793637
19110029,Nguyen Ngoc Thanh Binh,05/03/2000,Nam,9740891
19110030,Pham Nhu Binh,24/04/2000,Nu,7697471
18170001,Thien Nhan,28/07/2000,Nam,3448721
18170002,Ha Nhan,14/09/2000,Nu ,1575595
18170003,Nga Tai,31/03/2000,Nam,5442340
18170004,Ton Thu,04/12/2000,Nam,9488543
18170005,Thanh Nhan,27/01/2000,Nam,1259558
18170006,Ton Linh,07/07/2000,Nu ,4707212
18170007,Nguyen Khang,02/01/2000,Nam,8356576
18170008,Khanh Dien,20/09/2000,Nam,2289427
18170009,Tau Ran,14/04/2000,Nam,9032890
18170010,Thien Nguyen,12/09/2000,Nu ,1242392
18170011,Thong Sanh,03/01/2000,Nam,4320507
18170012,Sinh Nhut,17/05/2000,Nam,9971980
18170013,Khang Khang,09/05/2000,Nam,7170643
18170014,Huy ha,15/10/2000,Nu ,6052401
18170015,Hung Phuc,05/09/2000,Nam,6720243
18170016,le Cao,18/05/2000,Nam,2373036
18170017,Le Hoang,27/09/2000,Nam,5708661
18170018,Ling Trong,27/12/2000,Nu ,9800289
18170019,Sa Thi Man,18/01/2000,Nam,3541151
18170020,Xuat Son,12/02/2000,Nam,2831333
18170021,But Linh,29/11/2000,Nam,3506861
18170022,Quy Khu,14/09/2000,Nu ,1875228
18170023,Khap Huyet,02/05/2000,Nam,9593298
18170024,Van May,24/06/2000,Nam,9904386
18170025,Ta Truc,24/03/2000,Nam,1380010
18170026,Han Thien,23/05/2000,Nu ,3696934
18170027,Sa Tuoc,29/12/2000,Nam,6888558
18170028,Khiem Phuc,25/07/2000,Nam,9112563
18170029,Khoi Thu,18/02/2000,Nam,7263460
18170030,Van Da,01/07/2000,Nu ,8173786
