ID,Name,Birth,Sex,Idsocial
19120063,Nguyen Vuong Hoang Phuc,26/03/2000,Nam,6636008
19120065,Vo Nguyen Huu Phuoc,24/11/2000,Nam,2891017
19120067,Cao Xuan Hong Phuong,03/08/2000,Nu,4765280
19120069,Dang Thi Hoang Phuong,08/12/2000,Nam,4770602
19120071,Nguyen Hoang Phuong,19/05/2000,Nam,6354966
19120073,Nguyen Nam Phuong,29/05/2000,Nu,1479640
19120075,Tran Thi Thu Phuong,04/10/2000,Nam,7280101
19120077,Bui Dinh Minh Quan,09/10/2000,Nam,7043774
19120079,Nguyen Hoang Quan,03/02/2000,Nu,7601726
19120081,Nguyen Minh Quan,18/03/2000,Nam,2013507
19120083,Tran Quan,12/05/2000,Nam,1740123
19120085,Vo Minh Quan,01/07/2000,Nu,9742689
19120087,Huynh Nhat Quang,20/12/2000,Nam,9365492
19120089,Vo Phan Thi To Quyen,13/02/2000,Nam,7602135
19120091,Ho Thi Nhu Quynh,19/08/2000,Nu,3959861
19120093,Bui Huynh Phuoc Sang,02/11/2000,Nam,5450677
19120095,Tran Ngoc Son,28/04/2000,Nam,3762283
19120097,Tran Thanh Tam,17/10/2000,Nu,6254554
19120099,Nguyen Le Thanh Thang,28/10/2000,Nam,6836539
19120101,Nguyen Tuan Thanh,17/11/2000,Nam,8711009
19120103,Nguyen Ngoc Thanh Thao,04/06/2000,Nu,8746546
19120105,Dang Ngoc Thi,17/09/2000,Nam,6758165
19120107,Ngo Ngoc Linh Thi,14/06/2000,Nam,3521718
19120109,Nguyen Thi Cam Thi,06/08/2000,Nu,8094019
19120111,Tran Duc Thien,02/11/2000,Nam,8726478
19120113,Tran Minh Thien,05/07/2000,Nam,8868992
19120115,Lai Thi Anh Thu,06/01/2000,Nu,3141619
19120250,Tran Ngoc Anh Thu,27/07/2000,Nam,7790911
19120251,Nguyen Thi Cam Tien,02/06/2000,Nam,1950289
19120252,Tran Thuy Tien,14/03/2000,Nu,1772829
19120253,Tran Que Tram,30/11/2000,Nam,1276710
19120254,Nguyen Thi Tuyet Tran,03/06/2000,Nam,6712140
19120255,Bui Thi Le Trang,22/08/2000,Nu,3025703
19120256,Pham Thi Phuong Trang,11/06/2000,Nam,5564892
19120257,Pham Doan Minh Tri,07/02/2000,Nam,9627640
19120258,Le Pham Minh Triet,21/01/2000,Nu,8370511
19120259,Kieu Phuong Tu,02/03/2000,Nam,9224046
19120260,Dang Hoang Minh Tuan,04/03/2000,Nam,5809439
19120261,Nguyen Quoc Tuan,14/03/2000,Nu,3607677
19120262,Nguyen Ngoc Khanh Tuong,03/08/2000,Nam,8992320
19120263,Thai Thi Huynh Tuyen,07/04/2000,Nam,2750422
19120264,Lam My Uyen,18/05/2000,Nu,2379759
19120265,Ngo Thi Uyen,13/12/2000,Nam,7871205
19120266,Le Khanh Vinh,04/11/2000,Nam,7430609
19120267,Thai Minh Vu,02/01/2000,Nu,9089195
19120268,Doan Trieu Vy,05/12/2000,Nam,5410090
19120269,Huynh Thuy Vy,09/10/2000,Nam,6178796
19120270,Le Yen Vy,19/07/2000,Nu,1052443
19120271,Luong Cam Vy,18/06/2000,Nam,2652547
19120272,Nguyen Pham Tuong Vy,24/06/2000,Nam,7262739
19120273,Nguyen Pham Tuong Vy,02/01/2000,Nu,7510026
19120274,Pham Ngoc Thuy Vy,26/03/2000,Nam,3537269
19120275,Tran Thanh Vy,09/10/2000,Nam,4055975
19120276,Hua Kim Yen,24/08/2000,Nu,7060410
19120277,Nguyen Quynh Anh,25/12/2000,Nam,1169885
19120278,Nguyen Thi Kim Anh,09/09/2000,Nam,3008957
19120279,Mai Duc Canh,17/06/2000,Nu,8503925
17120031,Bach Thanh Chien,03/03/1999,Nam,4262939
17120032,Hoang Khuy,20/02/1999,Nu,6413589
17120033,Huynh Hoang,18/07/1999,Nam ,9116416
17120034,Hoang Thu tu,12/05/1999,Nu,4554334
17120035,Tu Huu Tinh,02/08/1999,Nam,3777091
17120036,Tinh Thin,05/05/1999,Nu,7010233
17120037,Hoang Ha,10/01/1999,Nam,8968541
17120038,Buong Tha ,01/02/1999,Nu,5671417
17120039,Tha Thu,14/05/1999,Nam,2972123
17120040,Gu Chao,03/05/1999,Nu,2830799
17120041,Giang Ha,29/12/1999,Nam ,7683944
17120042,Son Dia,02/01/1999,Nu,6210361
17120043,Dia Chan,15/02/1999,Nam,7481026
17120044,Khinh Than,14/10/1999,Nu,2787334
17120045,Khai Hoang,27/01/1999,Nam,7243359
17120046,Chung Ta,05/05/1999,Nu,4407265
17120047,Co Phai ,05/06/1999,Nam,1780947
17120048,La Nhung,05/12/1999,Nu,5284243
17120049,Con Nguoi,19/08/1999,Nam ,2694950
17120050,Ly Tri,25/12/1999,Nu,3861149
17120051,Quyet Moi ,06/02/1999,Nam,9975960
17120052,Van Vuong,10/11/1999,Nu,1724856
17120053,Suy Tnh,28/11/1999,Nam,2134648
17120054,Can Than,05/05/1999,Nu,4698440
17120055,Thoi Gian,05/04/1999,Nam,9026065
17120056,Dai Truong,01/12/1999,Nu,9909350
17120057,Hoc Gia,15/08/1999,Nam ,6998057
17120058,Gieo Rat,06/10/1999,Nu,2543023
17120059,Quan Diem,26/05/1999,Nam,7309834
17120060,Thong Nhat,26/03/1999,Nu,5751063
