ID,Name,Birth,Sex,Idsocial
17120060,Thong Nhat,26/03/1999,Nu,5751063
18170001,Thien Nhan,28/07/2000,Nam,3448721
18170002,Ha Nhan,14/09/2000,Nu ,1575595
18170003,Nga Tai,31/03/2000,Nam,5442340
18170004,Ton Thu,04/12/2000,Nam,9488543
18170005,Thanh Nhan,27/01/2000,Nam,1259558
18170006,Ton Linh,07/07/2000,Nu ,4707212
18170007,Nguyen Khang,02/01/2000,Nam,8356576
18170008,Khanh Dien,20/09/2000,Nam,2289427
18170009,Tau Ran,14/04/2000,Nam,9032890
18170010,Thien Nguyen,12/09/2000,Nu ,1242392
18170011,Thong Sanh,03/01/2000,Nam,4320507
18170012,Sinh Nhut,17/05/2000,Nam,9971980
18170013,Khang Khang,09/05/2000,Nam,7170643
18170014,Huy ha,15/10/2000,Nu ,6052401
18170015,Hung Phuc,05/09/2000,Nam,6720243
18170016,le Cao,18/05/2000,Nam,2373036
18170017,Le Hoang,27/09/2000,Nam,5708661
18170018,Ling Trong,27/12/2000,Nu ,9800289
18170019,Sa Thi Man,18/01/2000,Nam,3541151
18170020,Xuat Son,12/02/2000,Nam,2831333
18170021,But Linh,29/11/2000,Nam,3506861
18170022,Quy Khu,14/09/2000,Nu ,1875228
18170023,Khap Huyet,02/05/2000,Nam,9593298
18170024,Van May,24/06/2000,Nam,9904386
18170025,Ta Truc,24/03/2000,Nam,1380010
18170026,Han Thien,23/05/2000,Nu ,3696934
18170027,Sa Tuoc,29/12/2000,Nam,6888558
18170028,Khiem Phuc,25/07/2000,Nam,9112563
18170029,Khoi Thu,18/02/2000,Nam,7263460
18170030,Van Da,01/07/2000,Nu ,8173786
17171717,Le Hoai Anh,03/11/1999,Nam,1161796
17171718,Le Quynh Anh,21/11/1999,Nu,8516076
17171719,Hoang Chi Vo,14/11/1999,Nam,2234374
17171720,Nguyen Gia Bao,25/12/1999,Nu,9132591
17171721,Nguyen Kim ,11/11/1999,Nam,3995001
17171722,Nguyen Anh Bao,16/12/1999,Nu,3894545
17171723,Tran Hoang Anh Khoa,25/11/1999,Nam,3403926
17171724,Tran Hoang Khoi,09/11/1999,Nu,5917082
17171725,Du Quang Luc,10/12/1999,Nam,8820653
17171726,Nguyen Hung Luc,03/11/1999,Nu,7279209
17171727,Nguyen Huu Minh,28/11/1999,Nam,6331292
17171728,Nguyen Truong Thang,09/12/1999,Nu,1194103
17171729,Dieu Ngoc,15/12/1999,Nam,4752717
17171730,Truong Tieu Thanh,06/12/1999,Nu,1119635
17171731,Duong Ngoc Phong,23/12/1999,Nam,3770622
17171732,To Tran Thien Phuc,01/11/1999,Nu,2289557
17171733,Nguy Anh Quan,22/12/1999,Nam,7937147
17171734,Vo Thanh Thien,29/11/1999,Nu,8911482
17171735,Nguyen Huynh Tram,13/12/1999,Nam,7317493
17171736,Le Hoang Thien Y,10/11/1999,Nu,2211834
17171737,Ly Tinh,08/11/1999,Nam,7223851
17171738,Le Loc,01/12/1999,Nu,8958140
17171739,Gigolo,08/12/1999,Nam,9988260
17171740,Tyrant,02/12/1999,Nu,1083759
17171741,Racist,08/11/1999,Nam,2531719
17171742,Brotherhood,03/12/1999,Nu,7735558
17171743,Robinhood,20/12/1999,Nam,9842303
17171744,Captain Kirt,05/12/1999,Nu,9342434
17171745,Di Van,27/12/1999,Nam,1683607
17171746,Do Day,14/12/1999,Nu,3919517
19170020,Nguyen Thi Thuy Duong,01/05/2001,Nam,4409634
19170021,Phan Thi Ngoc Duyen,29/06/2001,Nam,8251799
19170022,Bui Ngoc Cam Giang,01/08/2001,Nu,6313984
19170023,Nguyen Huu Tuan Hiep,02/09/2001,Nam,8290972
19170024,Tran Thi Hoai My,08/02/2001,Nam,1913528
19170025,Dang Gia Huong,20/07/2001,Nu,5462502
19170026,Le Thai Phuong Khanh,22/08/2001,Nam,9810384
19170027,Phan Dang Khoi,31/05/2001,Nam,6252913
19170028,Nguyen Trong Khuong,07/03/2001,Nu,3516018
19170029,Do Thi Phuong Linh,05/02/2001,Nam,4750001
19170030,Le Hoang Minh,23/08/2001,Nam,7314371
19170031,Duong My Mui,25/12/2001,Nu,8229894
19170032,Ho Thi My My,27/03/2001,Nam,9788567
19170033,Nguyen Thi Thien Nga,13/07/2001,Nam,7673306
19170034,Lai Truc Phuong,29/11/2001,Nu,1955086
19170035,Le Nguyen Cuc Phuong,13/10/2001,Nam,3781196
19170036,Nguyen Thien Quang,17/07/2001,Nam,6666611
19170037,Tran Tu Quyen,18/09/2001,Nu,6173242
19170038,Nguyen Nhu Quynh,14/08/2001,Nam,5452463
19170039,Lam Thi Thu Thao,23/06/2001,Nam,8055699
19170040,Ho Ngoc Thao Tien,30/12/2001,Nu,6773088
19170041,Nguyen Huynh Thuy Tien,14/12/2001,Nam,2740475
19170042,Pham Thanh Toan,18/08/2001,Nam,2413356
19170043,Vo Hoai Nhu Truc,03/10/2001,Nu,2243065
19170044,Le Ngoc Minh Tuyen,17/04/2001,Nam,7670792
19170045,Truong Nhat Uyen,27/06/2001,Nam,7078102
19170046,Ngo Minh Chau,21/02/2001,Nu,7805730
19170047,Duong Tan Dat,20/08/2001,Nam,1345252
19170048,Tran Thi My Dieu,09/05/2001,Nam,5379104
19170049,Do Huy Du,14/04/2001,Nu,3877441
