ID,Name,Birth,Sex,Idsocial
20120034,Ho Thi Kim Dung,14/01/2002,Nam,4200589
20120035,Le Thi Thuy Duong,15/01/2002,Nam,1880769
20120036,Mai Quoc Duy,06/01/2002,Nu,7128167
20120037,Nguyen Thi Hong Gam,20/04/2002,Nam,7609730
20120038,Nguyen Quynh Giang,25/03/2002,Nam,4662208
20120039,Nguyen Thi Thu Ha,09/11/2002,Nu,8649955
20120040,Tran My Han,21/11/2002,Nam,4240891
20120041,Le Ngoc Thanh Hien,01/07/2002,Nam,6325659
20120042,Le Viet Hien,10/03/2002,Nu,2897949
20120043,Vo Minh Hieu,07/11/2002,Nam,5000730
20120044,Phan My Hue,21/11/2002,Nam,1665888
20120045,Nguyen Thi Kim Huong,22/12/2002,Nu,3058472
20120046,Nguyen Le Hoang Huy,01/12/2002,Nam,6868950
20120047,Tang Giac Huy,10/10/2002,Nam,5794959
20120048,Dao Thi Huyen,26/05/2002,Nu,2694830
20120049,Huynh Tan Thanh Kha,01/04/2002,Nam,3310983
20120050,Tran Van Khai,25/02/2002,Nam,3561838
20120051,Truong Vi Khang,29/08/2002,Nu,3796985
20120052,Dang Dang Khoa,07/10/2002,Nam,5539753
20120053,Nguyen Tran Nhac Khoa,28/08/2002,Nam,3300942
20120054,Ho Le Minh Khue,10/09/2002,Nu,6412820
20120055,Pham Thi Thuy Kieu,11/06/2002,Nam,4706005
20120056,Pham Tran Thien Kim,19/10/2002,Nam,3878874
20120057,Le Vinh Lam,20/07/2002,Nu,6731505
20120058,Nguy Ngoc Hoang Lan,25/02/2002,Nam,1749892
20120059,Dang Thi Yen Linh,25/12/2002,Nam,6837692
20120060,Nguyen Doan Nhu Linh,19/03/2002,Nu,4504613
20120061,Nguyen Hoang Gia Linh,15/01/2002,Nam,7239651
20120062,Nguyen Thi Truc Linh,17/07/2002,Nam,4339550
20120063,Tran Quang Linh,08/09/2002,Nu,5598758
20120064,Nguyen Huu Loc,25/10/2002,Nam,2587232
20120065,Nguyen Cam Ly,02/06/2002,Nam,5454686
20120066,Nguyen Quang Minh,11/07/2002,Nu,4660416
20120067,Ta Duong Anh Minh,21/12/2002,Nam,2499353
20120068,Ngo Quynh My,27/09/2002,Nam,6928825
20120069,Nguyen Mai Nhat My,19/11/2002,Nu,4935881
20120070,Tran Thi Truc My,28/09/2002,Nam,4886718
20120071,Dang Hoang Nam,24/07/2002,Nam,9063093
20120072,Ly Kim Ngan,07/11/2002,Nu,5148855
20120073,Nguyen Huynh Kim Ngan,01/08/2002,Nam,7525081
20120074,Tran Vu Kim Ngan,28/02/2002,Nam,3364640
20120075,Luong Ngoc Nghi,23/06/2002,Nu,9165601
20120076,Nguyen Phuong Nghi,07/05/2002,Nam,7034521
20120077,Tran Phuong Nghi,04/01/2002,Nam,6376942
20120078,Truong Tu Nghi,20/12/2002,Nu,8107546
20120079,Tran Le Thanh Ngoc,16/02/2002,Nam,9538736
20120080,Do Ngoc Phuong Nhi,12/03/2002,Nam,4704195
20120081,Nguyen Ngoc Nhu,24/02/2002,Nu,9875786
20120082,Tran Quynh Nhu,04/02/2002,Nam,9860002
20120083,Van Cam Nhung,12/10/2002,Nam,1216374
20120084,Ha Hoang Oanh,20/11/2002,Nu,1315471
20120085,Bui Tan Phat,18/01/2002,Nam,7419309
20120086,Nguyen Tan Phat,07/05/2002,Nam,6192477
20120087,Quach Hong Phat,14/10/2002,Nu,2978609
20120088,Huynh Yen Phi,12/05/2002,Nam,7099102
20120089,Nguyen Dinh Phi,02/01/2002,Nam,6292278
20120090,Lam Dinh Gia Phu,24/01/2002,Nu,2141377
20110001,Pham Huy Truong Duc,23/05/2002,Nam,9171891
20110002,Vo Ho Thanh Duy,21/08/2002,Nam,2307147
20110003,Le Thi Thuy Giang,04/06/2002,Nu,3561181
20110004,Huynh Gia Han,12/09/2002,Nam,1237672
20110005,Nguyen Thi Ngoc Han,04/01/2002,Nam,1912271
20110006,Ngo Quoc Hieu,28/05/2002,Nu,9568514
20110007,Tran Minh Hoang,10/12/2002,Nam,5673076
20110008,Nguyen Thi My Hong,24/11/2002,Nam,2818979
20110009,Truong Nguyen Ngoc Hue,29/2/2002,Nu,4581835
20110010,Van Ngoc Khai,08/04/2002,Nam,4514975
20110011,Vo Phi Long,30/09/2002,Nam,9413243
20110012,Nguyen Viet Luan,30/09/2002,Nu,7760233
20110013,Khuu To Nga,03/08/2002,Nam,3404299
20110014,Nguyen Luu Bich Ngan,14/11/2002,Nam,8019733
20110015,Truong Thanh Ngan,09/09/2002,Nu,7178602
20110016,Vo Thanh Ngan,10/06/2002,Nam,3367349
20110017,Vo Thi Hong Nguyen,10/03/2002,Nam,7644918
20110018,Nguyen Quynh Nhu,10/05/2002,Nu,1004162
20110019,Phan Thi Hoang Oanh,21/08/2002,Nam,3375481
20110020,Bui Lieu Mai Phuong,15/03/2002,Nam,6643584
20110021,Pham Le Anh Quan,30/04/2002,Nu,7487098
20110022,Nguyen Ngoc Nhu Quynh,17/12/2002,Nam,2070463
20110023,Dinh Van Thanh,07/07/2002,Nam,3982751
20110024,Le Hoang Nhu Thao,07/07/2002,Nu,1451386
20110025,Nguyen Thi Phuong Thi,17/12/2002,Nam,8112057
20110026,Mai Huynh Chi Thong,10/04/2002,Nam,9445872
20110027,Dang Pham Anh Thu,23/06/2002,Nu,3698812
20110028,Ngo Thien Thu,18/09/2002,Nam,1896238
20110029,Nguyen Chi Hoa Thuan,25/09/2002,Nam,7036457
20110030,Cao Hoang Khanh Tran,10/12/2002,Nu,3928925
