ID,Name,Birth,Sex,IDSocial
18110037,Nguyen Huynh Kim Ngan,15/05/2000,Nam,7525081
18110040,Tran Vu Kim Ngan,18/12/2000,Nam,3364640
18110043,Luong Ngoc Nghi,23/04/2000,Nu,9165601
19120057,Dinh Hoai Phuc,25/10/2000,Nam,4945850
19120059,Nguyen Hanh Phuc,26/11/2000,Nam,3944792
19120061,Nguyen Kim Phuc,10/12/2000,Nu,2355896
19120063,Nguyen Vuong Hoang Phuc,26/03/2000,Nam,6636008
19120065,Vo Nguyen Huu Phuoc,24/11/2000,Nam,2891017
19120107,Ngo Ngoc Linh Thi,14/06/2000,Nam,3521718
19120109,Nguyen Thi Cam Thi,06/08/2000,Nu,8094019
19120111,Tran Duc Thien,02/11/2000,Nam,8726478
19120113,Tran Minh Thien,05/07/2000,Nam,8868992
19120115,Lai Thi Anh Thu,06/01/2000,Nu,3141619
19120255,Bui Thi Le Trang,22/08/2000,Nu,3025703
19120256,Pham Thi Phuong Trang,11/06/2000,Nam,5564892
19120257,Pham Doan Minh Tri,07/02/2000,Nam,9627640
19120258,Le Pham Minh Triet,21/01/2000,Nu,8370511
19120259,Kieu Phuong Tu,02/03/2000,Nam,9224046
19120265,Ngo Thi Uyen,13/12/2000,Nam,7871205
19120266,Le Khanh Vinh,04/11/2000,Nam,7430609
19120267,Thai Minh Vu,02/01/2000,Nu,9089195
19120268,Doan Trieu Vy,05/12/2000,Nam,5410090
19120269,Huynh Thuy Vy,09/10/2000,Nam,6178796
